"Gene","BF","LoF.BF","nonLoF.BF"
"COL23A1",0.871541950860699,1,0.871541950860699
"TCAIM",0.871510357201204,1,0.871510357201204
"PADI2",0.871508931311526,1,0.871508931311526
"FSCN1",0.871507400594168,1,0.871507400594168
"RASSF2",0.871497995578925,1,0.871497995578925
"ADORA2A",0.871478925741648,1,0.871478925741648
"SLC11A1",0.871456207146594,1,0.871456207146594
"GCG",0.871415032679521,1,0.871415032679521
"PCK1",0.87138537002177,1,0.87138537002177
"SERPINA6",0.871382638957346,1,0.871382638957346
"SLX4",0.871370619974934,1,0.871370619974934
"CLK2",0.871361212781775,1,0.871361212781775
"PRICKLE2",0.87134096329251,1,0.87134096329251
"ADCK3",0.871321711265256,1,0.871321711265256
"SECISBP2L",0.871319120658299,1,0.871319120658299
"MED4",0.871254072544253,1,0.871254072544253
"KIAA0930",0.871235457683918,1,0.871235457683918
"IL6R",0.87123446885112,1,0.87123446885112
"MRAP2",0.871159752823478,1,0.871159752823478
"KLHL24",0.871118256992578,1,0.871118256992578
"BCCIP",0.871101171481756,1,0.871101171481756
"DEPDC1",0.871078718526451,1,0.871078718526451
"PODN",0.871075887905425,1,0.871075887905425
"GFPT2",0.871070544210966,1,0.871070544210966
"PLA1A",0.87103337782134,1,0.87103337782134
"KERA",0.87098094678634,1,0.87098094678634
"SIK2",0.870957905915725,1,0.870957905915725
"GHDC",0.870938887943132,1,0.870938887943132
"CA5A",0.870906371148809,1,0.870906371148809
"ZNF485",0.870893131186729,1,0.870893131186729
"TSHZ2",0.870874828556298,1,0.870874828556298
"THADA",0.870800170314442,1,0.870800170314442
"PROKR1",0.870772625753674,1,0.870772625753674
"NFATC3",0.87076419401724,1,0.87076419401724
"CLCA1",0.870754396164774,1,0.870754396164774
