"","Gene","BF","post.prob"
"622","KIAA1109",0.765068031137527,0.0712435000364402
"623","NOA1",0.452315485265659,0.0433833149521375
"624","TADA2B",0.711795321439037,0.066613173202234
"625","TRPC7",0.389090608482188,0.0375468637189826
"626","IK",0.289565602467199,0.028213764693009
"627","F12",3.07395348284997,0.235594198448808
"628","DDX41",0.477909893531168,0.0457259222791615
"629","MAST4",0.128149397244208,0.012685725503795
"630","MEF2C",1.21295214791196,0.108428437990079
"631","BEND3",1.44639328495582,0.126653273621532
"632","MED23",0.550537324056517,0.0523113322917085
"633","GFOD1",1.63138310162867,0.14057477078702
"634","LPA",0.0900354781310345,0.00894651907928777
"635","SOX4",0.842303636191854,0.077875618127542
"636","DHX16",1.02440040747099,0.0931433221490816
"637","MDC1",0.154014840682326,0.015207251861535
"638","VARS2",0.214269646451456,0.0210316160782872
"639","HLA-C",93268604.3254253,0.999999893064686
"640","HLA-B",3852.93643599411,0.997418084243166
"641","EHMT2",0.396805179850773,0.0382628276131759
"642","CFB",0.518793762141359,0.0494442360596661
"643","ITPR3",1.5396749947662,0.133729149747718
"644","ZNF282",0.588320444716913,0.0557014607634611
"645","ZNF775",0.690166517875308,0.0647200489710888
"646","FBXL18",0.50782839832802,0.0484498027233641
"647","FZD1",0.402251176689902,0.0387676115299431
"648","FAM84B",0.732865034183508,0.0684500066326201
"649","KCNK9",1.20434041620049,0.10774155827579
"650","TIGD5",0.837018180339772,0.0774247837087925
"651","CPSF1",0.142493051442735,0.014085627865305
"652","ARHGAP39",0.0852397602566666,0.00847402307502311
"653","RNF20",0.83437935004804,0.0771995339286948
"654","ADAMTSL2",0.96260385726107,0.0880190524648154
"655","KCNT1",1.0040671181837,0.0914636212973346
"656","NACC2",0.985084304893591,0.0898898552227415
"657","CNTNAP3",0.176570869823861,0.0173956658907455
"658","TRPM3",0.311860224832183,0.0303201729596706
"659","PCSK5",0.707377837420143,0.0662271430519525
"660","GPR88",0.981606581098779,0.0896009441633254
"661","AHCYL1",1.02832980322704,0.0934672074747435
"662","KCND3",1.0683509824707,0.0967528727267023
"663","TRIM46",1.0119036961228,0.0921117250142757
"664","MEX3A",1.01767587822546,0.0925885072137357
"665","GNB1",0.938998993053673,0.0860463810353888
"666","DHX9",1.0103421883364,0.0919826583664763
"667","TPR",0.814943086604188,0.0755370654816249
"668","GPR25",0.959742130750069,0.0877803501441443
"669","PROX1",0.895566363000247,0.0823943058357953
"670","KDM1A",0.921208550095881,0.0845539750312127
"671","PUM1",0.949877422505929,0.0869565565010127
"672","KPNA6",0.947203786180059,0.0867330269974204
"673","JUN",0.959416922194198,0.0877532159422006
"674","SERBP1",0.961203885762757,0.0879022936577579
"675","PIK3CD",0.769826114575325,0.0716548265737652
"676","EBF3",0.941610607861555,0.0862650548795728
"677","ZMYND11",0.871479476119196,0.0803563269216623
"678","PPP3CB",1.01491421419329,0.0923604562803894
"679","ZMIZ1",0.773311638071314,0.0719559117910509
"680","ACTA2",0.99928613434989,0.0910677678538359
"681","BTAF1",0.698490127494612,0.0654495055168455
"682","B3GAT1",0.921285057296936,0.0845604035079505
"683","KCNC1",0.976897320526565,0.0892094309975978
"684","RTN4RL2",0.96973021389091,0.0886129335656655
"685","DDB1",1.05117412918921,0.0953456066535704
"686","SF1",0.996366196470611,0.0908258346208392
