"","LoF","Missense","fisher_combine"
"PPP2R5E",1,0.891723282800286,1
"FAM135B",1,0.934290182768312,0.994981118061676
"APOBEC3A",1,0.748932362157805,0.965453653810556
"EFHD1",1,0.625974822460716,0.889469967249422
"MRPL45",1,1,1
"CCT8",0.49996572290589,0.109979182098494,0.240368573256708
"TXLNA",1,0.0391293857718994,0.18802392610453
"FSIP2",1,0.440150072549208,0.790823736952656
"CTU1",1,0.188929117998129,0.503757458587121
"DAPK1",1,0.931902046893871,0.997610514569722
"EIF4EBP2",0.49996572290589,0.295659762855301,0.577216405267253
"ARHGAP32",1,0.167088804384138,0.486262180797104
"LRCH1",1,0.209599592282663,0.564161071096806
"MSH2",0.49996572290589,0.768872893380741,0.786201345910596
"PRDM15",0.548673561199024,0.152213704434219,0.240370367429122
"TAF2",0.49996572290589,0.638112221827888,0.72949726421842
"LYST",1,0.140780154463441,0.402863444728109
"FAM153C",1,0.295659762855301,0.637104674102437
"NPIPB6",1,0.340036482653236,0.664661353224776
"PCDH11X",1,0.262119548111462,0.613085719866376
"SKOR2",1,0.0518354411658911,0.205251820389462
"VARS",1,0.489968015315525,0.819083310544357
"CDCA3",0.49996572290589,0.191847326318714,0.400103537884482
"ULK1",1,0.949474030714825,0.999677555048861
"PRKCA",1,0.00759613342940356,0.0418248361476983
"DNMT3B",1,0.451062871725693,0.829521692366489
"DENND5A",0.624948586120971,0.325614989081436,0.471202343221345
"CLSTN1",1,0.281834835896786,0.661643853876423
"AP2A1",1,0.812139682640222,0.981132087908285
"PC",1,0.312205334409837,0.675641748576273
"LRRC47",1,0.899111032021508,0.994730362787211
"PPIA",1,0.012898665335955,0.107505460836067
"FAM160A2",0.49996572290589,0.683519043486824,0.720842499766747
"VDAC3",0.49996572290589,0.288034209327277,0.505857498541325
"PLCB2",1,0.0445842724179717,0.194997501383235
"MYH11",1,0.0889514884903378,0.303567508684236
"ARHGEF17",1,0.766748891330296,0.970336743601183
"PDPK1",1,0.855387068476223,0.949972233466967
"WBP1L",1,0.64792574334827,0.958750953563615
"ARC",1,0.00229391819523742,0.0162351920825821
"NFKBIE",1,0.803523743757489,0.967286472498531
"MEGF8",1,0.698315269382184,0.939750361315958
"PRDM5",0.49996572290589,0.636654762957734,0.614404050526484
"YBX1",1,0.719812563481131,0.956461330161467
"CDC16",1,0.719558131411114,0.918569540432457
"PTK7",1,0.544973566782568,0.87578232415641
"JAG2",1,0.934796973520024,0.997819741028127
"EIF6",0.49996572290589,0.490399354589461,0.639096052373112
"TUBB8",0.49996572290589,0.470147813199317,0.694852130979591
"SARS",1,0.169327466967846,0.497385578487855
"RYR3",1,0.537850670166486,0.861455534496095
"KRT31",1,0.940246429406856,0.99255730049806
"DMRTC2",1,0.313337082460927,0.606240391546039
"ARHGAP11B",0.624948586120971,0.0157054467781256,0.0287393635559749
"NBPF19",1,0.556982173245628,0.882940419429191
"VPS13D",1,0.796614861585914,0.977695021050593
"ATRN",1,0.474323696513868,0.825526056390116
"GRK5",1,0.486693786642835,0.815392290373962
"PRKDC",0.49996572290589,0.112073540709377,0.209682688099577
"CDK12",0.0572563738076025,0.576331488350876,0.0818849242984076
"ALKBH5",1,0.0704612430497481,0.257373251513289
"OR2T35",1,0.537621214979338,0.871269493758646
"UBA1",1,0.649600081133333,0.929836494192273
"ASXL2",1,0.00478709596672309,0.0335739858952366
"MIER3",1,0.33041943939198,0.696323416422434
"TNS3",0.49996572290589,0.733697578439117,0.712789528793363
"UBE2S",1,0.595922803037391,0.904398753146571
"POLR1A",0.49996572290589,0.605329951935856,0.636827087683534
"TNS1",1,0.725729214712187,0.965040112389998
"PIK3CD",1,0.00971370254086506,0.0547291153441083
"VWC2",1,0.464306109524743,0.820526968807054
"HNF1B",1,0.698158645950943,0.949013271932298
"MYO9B",1,0.872863069168105,0.994620852442822
"INPP4A",1,1,1
"ANKFY1",1,0.679632396872925,0.955696659719909
"MAGI3",0.49996572290589,0.124028801656552,0.204743749560692
"KCNS2",1,1,1
"ITSN1",1,0.262828022427842,0.572122807563739
"MMP15",1,0.269156946766851,0.62104047982209
"INTS4",1,0.703678273497158,0.931744751063623
"MEN1",1,0.140142602727135,0.415536100345097
"RGS8",0.49996572290589,0.288305952066531,0.302096864158108
"NBPF14",1,0.132202483130494,0.39970370671747
"FKBP9",1,0.266658489867518,0.654919295065702
"ARFGEF1",1,0.594100446283969,0.918692537714834
"FRMD5",1,0.946805786723338,0.998559411918341
"TRIM61",0.49996572290589,1,0.739094937387099
"MYH6",0.387496703439846,0.325776102647451,0.336198523632294
"CABLES1",1,0.187030239759766,0.500583624765224
"GTF3C1",1,0.0367312174357858,0.170371678088566
"SNX17",1,0.923506222995198,0.999255730777342
"PHRF1",0.49996572290589,0.569655036131913,0.668903127779311
"DLGAP1",1,0.441976811882262,0.802849932991516
"CNTNAP1",1,0.948956865803065,0.998663883304105
"OR11H1",1,1,1
"RUFY3",1,0.495197156477899,0.795822935050485
"TRAPPC10",0.49996572290589,0.36528542108361,0.543021583595449
"UBN2",0.124948635472415,0.851704425759889,0.311381559503586
"LLGL1",1,1,1
"ACAP2",0.49996572290589,0.810969059578155,0.811087771034703
"OR2T33",1,0.2326338261898,0.571881320888521
"LAPTM4A",0.249948605513182,0.22137487037902,0.0984997252775316
"SEPT6",0.49996572290589,0.532130948189437,0.467778992438689
"PTPN6",1,0.394178260683554,0.761139314115283
"ARHGEF11",1,0.342539461836216,0.73235368634637
"GIT1",0.49996572290589,0.84184295601252,0.710465063300342
"DUSP2",1,0.495197156477899,0.795822935050485
"PISD",0.49996572290589,0.542889888876101,0.564354766921972
"SLC3A2",1,0.501048446435249,0.86997202496692
"USP32",1,0.193698743388958,0.509905008846744
"FAM83H",0.462792330162033,0.659803750799411,0.767263273456973
"KCNH3",1,1,1
"SOS1",1,0.413519529215899,0.797706475752005
"HCFC1",1,0.800393316116683,0.978602510336295
"ZNF705A",1,0.670135197598749,0.957165073018806
"SSH2",1,0.478720524821111,0.815147005435608
"RBM47",1,1,1
"VPS35",0.687435734853583,0.112257612826197,0.177622132415434
"APC2",0.49996572290589,0.4371888660648,0.517195478427525
"LRRC58",0.49996572290589,0.147147590857097,0.331493964348245
"PIKFYVE",1,0.297981387655442,0.680513076222368
"FAM153B",0.687435734853583,0.687435734853583,0.945077663757844
"SLA",0.49996572290589,0.791679971173369,0.694335292841812
"BCAS3",1,0.190482399905736,0.550414964980423
"PPP2R5D",1,1,1
"ELAC1",0.49996572290589,0.875637687696254,0.744173145754864
"ALK",1,0.321169960559135,0.6529411700821
"RORC",0.0810165827637258,0.678863992556632,0.237011409677601
"BAZ2B",0.687435734853583,0.82745714112241,0.866301199688842
"CRADD",0.571215788713826,0.0390919466662221,0.140055862212155
"MON2",1,0.417059754738952,0.797947816282064
"FSCN1",0.0384972888292509,0.707966404210988,0.0749665948792918
"CNNM4",0.49996572290589,0.292978101258782,0.332263306801181
"PAQR9",1,0.776131146968995,0.9879753957785
"MST1",1,0.548165021200393,0.876662848250582
"TRIM46",1,0.35882562947393,0.72659273443149
"ADGRF5",0.49996572290589,0.478802763600799,0.597916679818419
"PRRT3",1,0.810969059578155,0.989310845789434
"SCRIB",0.49996572290589,0.49996572290589,0.846549830033886
"ANAPC15",0.49996572290589,1,0.71201218709215
"KDM6B",1,0.589672134083388,0.901130233920747
"S100A9",0.49996572290589,0.279265468475509,0.544654829188641
"DOCK7",1,0.208151354378263,0.561593416440207
"ADAM17",0.49996572290589,0.626771194675547,0.712225420417002
"PLK2",1,0.840287916105866,0.996655577818306
"KDM5A",0.49996572290589,0.966343254169459,0.808946244896925
"AP4E1",0.49996572290589,0.570649183890244,0.597695031202083
"TMEM183A",1,0.552592084361843,0.901886806943606
"RNF25",0.374914345456448,0.583405290789226,0.500016322599398
"DSCAML1",1,0.870816649129631,0.991271343661158
"KCNJ14",0.49996572290589,0.17264039770576,0.343345314036429
"FBXO30",0.49996572290589,0.560233900359277,0.599966766584656
"YOD1",0.49996572290589,0.0598714888099577,0.178693638509205
"DDX4",1,0.918984156773533,0.996574882889758
"ELMOD1",0.49996572290589,0.335952425769701,0.560015276007371
"GTF2H2C",1,0.479133713918077,0.889008551257715
"INSIG1",1,0.108071351357654,0.284619471933374
"ARG2",0.49996572290589,0.604406358087234,0.613758032181175
"ADD3",0.49996572290589,0.692832396377656,0.746802931006701
"DSG1",0.49996572290589,0.196484361332465,0.350862385326733
"COPRS",0.49996572290589,0.0145519635963452,0.0873823752226551
"NRIP1",0.124948635472415,0.276069964676938,0.13518889648038
"RBPJ",1,0.295659762855301,0.566736184803635
"GABPB1",0.591483952881081,1,0.577922794832019
"C1QTNF9B",0.823682194776963,0.0951323866077162,0.269913371581339
"C3",0.49996572290589,0.142992395564991,0.230936215412498
"COL4A3BP",1,1,1
"SLC35E2A",1,0.753902185202152,0.964545006986308
"G6PD",1,1,1
"OMG",0.49996572290589,0.209105335201234,0.418720499324503
"GPR137C",0.49996572290589,0.693424516858851,0.806757108203556
"NOTCH3",1,0.333092839026122,0.684693730552793
"TRHDE",1,0.0086162782556176,0.0495789443260209
"PIK3R4",0.49996572290589,0.267061376735659,0.360105808950154
"MS4A4E",1,1,1
"C9orf129",0.571215788713826,0.526600388168364,0.751870977111854
"KRT6A",1,0.627882701457663,0.91989861623351
"NUMA1",1,0.318768516313378,0.695687471752353
"RIC1",0.624948586120971,0.624948586120971,0.91872810145408
"TNIK",1,0.455416317352439,0.841697930368008
"STRADB",0.249948605513182,1,0.432708746268072
"PDGFRB",1,1,1
"MORC2",0.249948605513182,1,0.572302461042055
"NRG1",0.49996572290589,0.835588042480715,0.816066003673954
"SIN3B",0.803511708884093,0.851179003609801,0.963549320145815
"POLDIP3",0.49996572290589,1,0.814456418985036
"NFAT5",1,0.295477372134695,0.623851193205503
"ADAM10",1,0.400822872913927,0.805168536325834
"CBWD5",0.0772575429016003,0.0772575429016003,0.275084035860499
"SETD2",1,0.715906937447184,0.955029849131455
"SLC6A6",1,0.486222348781723,0.860857772858068
"IFNA1",1,0.0734931349908368,0.265351614427898
"SMARCE1",0.850410650994555,0.305189688581112,0.414520319358503
"IFNGR2",1,0.948128856223823,1
"MCM2",1,0.135115409532824,0.403689561039525
"USP10",0.262847494783438,1,0.502114358059868
"PSMC6",0.0390048772880358,0.0190499694718174,0.0526501004033972
"SPTB",0.124948635472415,0.566856571703335,0.23898040331786
"CACNA1E",1,0.38403083927122,0.751560802356084
"CELSR3",1,0.630680026031996,0.93025678139691
"ST8SIA3",0.49996572290589,0.68831173461624,0.805980174228279
"TRPM6",1,0.872067841487854,0.994531754644512
"LPIN2",0.624948586120971,0.921371693261521,0.9107842868773
"PRRC2C",0.266630705624587,0.315246872277039,0.338914272147461
"ST3GAL3",0.49996572290589,0.58894035942043,0.739302300518226
"RBM27",1,0.879841793642695,0.997976514173457
"NLGN2",1,0.174087691369422,0.478427120282151
"NCOA2",1,1,0.999191956925312
"WDR92",0.49996572290589,1,0.846549830033886
"MIEN1",0.14583085856042,0.153300475789887,0.290328259756166
"PPP2R2C",0.710794039247136,0.593176820895787,0.887392760634712
"SEC16A",0.49996572290589,0.60608697887056,0.685951213614369
"FGFRL1",1,0.499833829559196,0.874630235155973
"KIAA0355",0.49996572290589,0.467632344051281,0.618563357656131
"BRAF",1,0.803888355132167,0.994870247124385
"RNASEH2C",0.49996572290589,0.643489224907253,0.798922769334282
"PPP2R5C",1,0.0879498145235553,0.340443433671363
"C6orf136",1,1,1
"RNF39",0.249948605513182,1,0.554641475431635
"CD247",0.628855533775774,0.893649532223881,0.920552515411743
"TTL",0.49996572290589,0.149661371334972,0.316791171842473
"OCLN",1,1,1
"FAM129C",0.687435734853583,0.118089503137671,0.249796366583176
"SUPT7L",0.49996572290589,0.326342849767333,0.383828616643444
"RC3H2",1,0.160807719242982,0.486981763365551
"DSP",1,0.403373434485247,0.755530478778995
"CSMD3",0.49996572290589,0.775604107547148,0.733915266442711
"PPP1R12A",0.453012582262561,0.619550715118364,0.565283901313419
"TRIM49",1,0.231976154028492,0.570921313880343
"USP8",1,0.496115567070617,0.871146036514225
"ST14",0.49996572290589,0.965890920414008,0.846549830033886
"CAD",1,0.549567097107412,0.893858663619592
"RNF17",1,1,1
"ZNF280D",0.49996572290589,0.453724404324245,0.617471029416346
"MTREX",0.49996572290589,0.0751203880437201,0.126083257996037
"SRRT",1,0.315971443127577,0.720845610563798
"NPEPPS",1,0.192102085587258,0.509018342752537
"NBPF9",1,0.0819400522166371,0.286935001116284
"ESPL1",0.358967824226956,0.842552422778118,0.604875937550266
"TMEM138",0.49996572290589,0.134560928605781,0.35429875334613
"MED26",0.607050407799402,0.846495546108232,0.783127353312777
"RC3H1",1,0.232901448186154,0.545154739277078
"RASGRF1",1,0.516983949035353,0.879312841829369
"TBC1D14",0.49996572290589,0.352850897400939,0.435226775238158
"MCM3AP",1,0.368964961491047,0.752588728443039
"CACNA1I",0.49996572290589,0.455071164666014,0.538371746930126
"BAHD1",1,0.541089317351679,0.84110142652328
"ADGRL3",0.49996572290589,0.900100916918993,0.788856875471091
"PSMD6",0.624948586120971,0.781698654171524,0.894940666504319
"ESRRG",0.49996572290589,0.16892629840593,0.363070228716382
"E2F8",0.687435734853583,0.00675931931219597,0.0217742568852622
"AQR",1,0.592374018674977,0.879549103072869
"OXSR1",1,0.137210716711045,0.456478117757018
"NCBP3",0.49996572290589,0.111415226248284,0.259876866615685
"CARD11",1,0.894480457944059,0.994204589619487
"KIR3DL1",0.404499677018318,0.203772535289102,0.280828467204113
"CLIP1",1,0.65672086135481,0.942200231859664
"ZFP91",1,0.379028345536532,0.746740529328234
"MYEF2",0.1219037137902,0.950126219382196,0.114653320575293
"RANBP10",0.49996572290589,0.799017761477538,0.700831084742777
"NPR2",1,0.33622180602066,0.747913416857863
"LAMA5",0.624948586120971,0.624948586120971,0.91872810145408
"PLK4",0.624948586120971,0.410441942952324,0.545087564163589
"TRIO",1,0.557062413706139,0.882987372135985
"GRIK5",1,0.818177494453072,0.982366064993772
"PRDM4",0.624948586120971,1,0.900035129563892
"ARID4A",0.427982973067764,0.722499089584621,0.3009630819409
"MAST2",0.288927677347483,0.886059088013634,0.647654177534831
"KIR2DL1",1,0.468659159377003,0.791408805952417
"ETV3",1,0.797738085083655,0.994526295483248
"POLR1B",0.49996572290589,0.154715508130499,0.323267002888935
"PDX1",1,0.938893112815729,1
"FRMPD2",0.301506990661404,0.447371321580943,0.454920801684553
"SCYL3",1,0.265391837368234,0.610920287189005
"PTPRA",0.49996572290589,0.717373945191617,0.651474397407799
"CDK2",0.49996572290589,0.276612399420321,0.504395944174611
"OR51A2",1,0.348759280977828,0.782503577894858
"SEMA6D",0.49996572290589,0.576331488350876,0.591698625213488
"ABHD8",0.49996572290589,0.62818715936202,0.740447113328985
"RAP1GDS1",0.624948586120971,0.514293821931088,0.628162083854951
"PLCB3",0.49996572290589,0.876768531866336,0.773665876285326
"KMT2D",1,1,1
"EXOC3L4",0.49996572290589,1,0.822749734660142
"LGALS9C",0.249948605513182,0.249948605513182,0.596502337109556
"GRM4",0.49996572290589,0.941816202339256,0.778098965998569
"PRAMEF4",1,0.303005276061654,0.676957161075008
"IL4I1",0.624948586120971,0.875057742684248,0.852124748377145
"METTL7B",1,0.251470742560988,0.535248935275151
"STARD7",0.49996572290589,0.149547656666371,0.349762586372313
"CPEB2",1,0.0620145328018941,0.228783712696333
"RAPGEF4",0.687435734853583,0.743156053183332,0.81197086610237
"GPR89B",0.596209153573666,0.156859742658851,0.115339304352475
"ANKRD11",1,0.169910330257363,0.471073748561272
"MROH1",1,0.077278718219991,0.273320769107164
"SLC9A1",1,0.202608680727447,0.572044578246964
"ZNF821",1,0.0361300870127904,0.156104713480338
"LTN1",0.249948605513182,0.420576513710577,0.30447348003589
"SCN5A",1,0.242411066147125,0.60228752255472
"ADCY6",0.49996572290589,0.399215556889227,0.47560789661279
"MTMR3",1,0.104729617861401,0.360279028841026
"ANKRD30B",0.580882465162443,0.710782694716304,0.817944792396278
"KCNH4",1,0.879841793642695,0.992387017410891
"NOTCH2",1,0.660377571149671,0.934396971679192
"BBX",0.249948605513182,0.937067956075743,0.538914676245541
"CSF1R",0.624948586120971,0.267801405335374,0.4955140605701
"ACTL6B",0.249948605513182,0.733657391637906,0.596502337109556
"LIMS1",0.850410650994555,1,0.974577813972165
"NSUN5",1,0.172466662791441,0.49554806865652
"CBLB",0.687435734853583,0.965358356002593,0.945077663757844
"CELSR2",1,0.250769438419197,0.597401610601882
"SLC13A4",0.124948635472415,0.611805103982349,0.19626325286545
"ALAS1",0.374914345456448,0.0271382182545902,0.0788660079324345
"KIR2DL4",1,0.316364018220953,0.680455272825375
"ARRB2",0.49996572290589,0.590101418546849,0.726425383028656
"EIF5B",0.687435734853583,0.104317079074058,0.22130436561647
"HIVEP2",0.249948605513182,0.712184660176655,0.452344868936933
"SLC12A6",1,0.191254114042797,0.474018598723049
"RPSA",1,1,1
"ADCY9",0.49996572290589,0.560223486904598,0.602471287378201
"APOO",0.249948605513182,0.61954822019273,0.537780960674291
"UHRF1BP1L",0.249948605513182,0.26613186280446,0.209883413150696
"KMT2C",1,0.750725211329988,0.971060102525601
"RTEL1",0.249948605513182,0.249948605513182,0.596502337109556
"BMP8A",1,0.740338937817203,0.962406405045362
"PIGR",0.624948586120971,0.183800771730789,0.32261177751728
"DPP6",0.249948605513182,0.437737228056461,0.292647335935151
"GANAB",1,0.26154410496196,0.611437712469801
"ATN1",1,0.473190625183868,0.827258803224084
"MAP7",0.249948605513182,0.368140846353965,0.359134363909345
"PDZD2",0.249948605513182,0.53533483393192,0.381642463757461
"ANLN",0.288927677347483,0.948956865803065,0.62865102637705
"ATP2B4",0.49996572290589,0.107323259739748,0.232559535691591
"SPEG",1,0.371555260549485,0.726425228524923
"A4GNT",1,0.869673398212401,0.994890988397378
"GGT2",1,0.719812563481131,0.987293696918403
"CIZ1",0.249948605513182,0.826287004592299,0.490645097471559
"AHCTF1",0.212073781037765,0.770357296066809,0.526202922692331
"ZNF287",0.249948605513182,0.469067688680724,0.46862532623944
"MYO9A",1,0.1655870604908,0.460368609527688
"AKAP8L",0.249948605513182,0.670135197598749,0.533796633862715
"BRPF3",0.0863337095159497,0.695914045785834,0.283877850651282
"ESRRB",0.687435734853583,0.0701815699952108,0.227538182209529
"PEX5L",0.726487526564926,0.636654762957734,0.87430952118465
"RHBDD2",0.249948605513182,0.374709471805578,0.244833388403163
"EIF4G3",0.689783176325156,0.210086872813137,0.451632824501659
"AREG",1,0.361754579106079,0.780188948649566
"STIM1",0.598664158135207,0.870765600276033,0.868732875729634
"IGSF9",0.249948605513182,0.327841330585539,0.328319538185335
"ABCB7",1,0.695430049181083,0.94802752377106
"ZNF195",1,0.583248166777678,0.856369987139244
"ELOVL5",0.309297755458232,0.611228343458331,0.560358278546469
"PRKCQ",0.249948605513182,0.643313904109833,0.517784670853432
"PRAMEF11",1,0.500995536831771,0.84614159230294
"PRAMEF14",1,0.280363910543992,0.594089177941878
"NUP188",0.374914345456448,0.093394635689856,0.131384100343621
"ZNF479",0.580882465162443,0.195502608532596,0.411045706441051
"CGB2",1,1,1
"NF1",0.624948586120971,0.494926301341758,0.71527708223167
"LTBP4",1,0.458836187483388,0.797300640492044
"SCUBE3",0.49996572290589,0.651881213729363,0.720844998388081
"CR1",0.18718494866697,0.75184719922262,0.342428259214391
"ABCA2",1,0.146990464775414,0.428123719066931
"CACNA1A",1,0.873994171881452,0.991705080586716
"NOP56",0.343581477453416,0.944611787501496,0.593866981300261
"CACNA1G",0.374914345456448,0.917246745050212,0.676609122724715
"LRP1B",0.453012582262561,0.861171033174817,0.737298470604869
"XKR3",1,0.208771754170016,0.535815569147682
"CCDC88A",0.249948605513182,0.127573032167066,0.181048055586223
"SETD1B",1,0.827198518968779,0.984126817902634
"TRPC1",0.249948605513182,0.11873792135925,0.214851135685126
"EPHB2",0.548673561199024,0.326139408103277,0.553657290505555
"AMBRA1",0.249948605513182,0.0701815699952108,0.11649237428011
"GRAMD1A",0.626651069685691,0.95139178316849,0.90333605874993
"GOLGA8J",1,0.333636060209114,0.690237562666511
"NREP",0.280832420161138,0.224544799833465,0.424683216564757
"SPTAN1",0.49996572290589,0.709215425628635,0.756861597449986
"GOLGA8K",0.726487526564926,1,0.958624966694423
