"","Gene","BF","post.prob"
"14492","SOCS1",0.896470579928008,0.0616734730716708
"14493","RMI2",0.979954742506854,0.0670318502100919
"14494","SNN",0.875052702563103,0.0602888448660703
"14495","GSPT1",1.0841763386515,0.0736359647030241
"14496","NPIPB2",1.31450036924801,0.0879041838640836
"14497","UNKL",1.01235385612694,0.0690949190399222
"14498","TMEM204",1.46149940303256,0.0967830071737081
"14499","MARF1",0.343126403818407,0.0245398575521595
"14500","HBM",1.04094949078874,0.0709082293217525
"14501","JPT2",0.909912939567501,0.0625404158398915
"14502","SPSB3",1.03339517495674,0.0704298809761007
"14503","SYT17",0.754105726127628,0.052392497247284
"14504","RPS2",0.986145314513297,0.0674267518348128
"14505","LUC7L",0.756784650262244,0.0525688348539463
"14506","SYNGR3",0.804382662057529,0.0556910222594133
"14507","GPR139",1.07637632524943,0.0731449469134754
"14508","REXO5",1.00549195245118,0.0686587375489496
"14509","DCUN1D3",1.06663133886731,0.0725307594552766
"14510","MLST8",0.988812356567121,0.0675967815983409
"14511","E4F1",1.23225018639399,0.0828596445706698
"14512","UBFD1",1.08894632344947,0.0739359832203503
"14513","NDUFAB1",0.923534589024727,0.0634172889654954
"14514","RBBP6",1.4611773201435,0.0967637421527547
"14515","AC093525.2",1.39251077958101,0.0926376811864811
"14516","ATP6V0C",1.06061227017265,0.0721509948444742
"14517","KCTD5",1.09271087332821,0.0741726255613993
"14518","PRSS27",0.971372311268779,0.0664838163755001
"14519","ELOB",1.02589468159955,0.0699544531755656
"14520","IL27",1.08419111810034,0.0736368945886711
"14521","SH2B1",1.11396038632726,0.0755061206155758
"14522","NFATC2IP",0.957514823951117,0.0655975818502076
"14523","SLX1B",0.949204340635314,0.0650652899112045
"14524","C16orf54",1.02612380650335,0.0699689837343502
"14525","PRRT2",0.97680298204388,0.0668306683364223
"14526","PAGR1",0.885670034205489,0.0609757471254066
"14527","CDIPT",0.770267023262506,0.05345530374813
"14528","SEZ6L2",0.707807846328254,0.0493345804783322
"14529","TMEM219",0.939130201796513,0.0644192209507066
"14530","FAM57B",1.13227914873067,0.0766526195663573
"14531","MAPK3",0.674351806661522,0.0471125387548958
"14532","MYLPF",0.800198042568288,0.0554173577853867
"14533","ZNF48",0.92598652477663,0.0635749544441727
"14534","ZNF688",1.39424517097731,0.0927423619432292
"14535","CCDC189",0.814111949132052,0.05632668269638
"14536","PRSS8",1.04145077916348,0.07093995408577
"14537","ARMC5",1.21716933330275,0.08192865135349
"14538","POLR3K",0.935107132770378,0.0641609662110452
"14539","GLYR1",1.56004253217819,0.102638912566452
"14540","NKD1",1.02587602349205,0.0699532699025816
"14541","SALL1",1.07945927453129,0.073339083513099
"14542","AKTIP",1.04413852794706,0.0711100152344373
"14543","MMP2",0.89048570058285,0.0612869720831171
"14544","CPNE2",1.42141223186161,0.0943789078345251
"14545","CCL22",1.01867245276391,0.0694962036943609
"14546","CX3CL1",0.740876143258076,0.051520709291672
"14547","GOT2",1.13994990602546,0.0771318577213605
"14548","MCRIP2",0.934860734167549,0.0641451443974115
"14549","CDH11",1.25793051065169,0.0844406420684302
"14550","CMTM1",0.848363183244826,0.0585576848241325
"14551","DYNC1LI2",0.900038310391666,0.0619037242242425
"14552","RRAD",0.795276634533839,0.0550953060000034
