"","LoF_pvalue","All_variants_pvalue","fisher_combine_pvalue"
"ARHGEF28",0.1875,0.484037519481028,0.319202549800316
"WHRN",1,0.740795842848792,0.963056973198369
"NDUFA4",1,0.38720703125,0.754587422494125
"RAB3C",1,0.271192005928243,0.625078102082944
"URAD",0.5,0.407264709472656,0.596573590279973
"KRT26",0.772750854492188,0.0623532774790771,0.167835761633933
"GRID1",1,0.83743170625277,0.986005124210452
"MED16",0.5,0.5,0.846573590279973
"ZNF595",0.5,0.5,0.846573590279973
"PCDHA3",0.5,0.5,0.846573590279973
"PCDHA10",0.5,0.5,0.846573590279973
"PCDHB13",0.5,0.5,0.846573590279973
"PRR11",0.125,0.675979526512187,0.311482252643373
"IMPDH2",0.75,0.708433922869411,0.869045380404365
"SAT1",1,0.5,0.846573590279973
"IGSF1",1,0.00751281452400158,0.0442590805697623
"ASPRV1",0.5,0.245637140578348,0.402655708846358
"RPS19",1,0.729371905326843,0.959540905305555
"SCAMP4",0.75,0.670130851989316,0.848449196428025
"ASPHD1",0.5,0.780147285407088,0.772380400001238
"ALOX12",0.5,0.646164760761007,0.698040855581182
"C4BPB",0.75,0.272306111709631,0.525046170297386
"TMEM207",0.5,0.229845693662777,0.393140124634774
"NSRP1",0.25,0.73836457459658,0.502453737873954
"COA4",1,0.30419205344998,0.666209806269767
"MAJIN",0.5,0.15283870993156,0.300466456459371
"TMEM126B",1,0.484990924979932,0.835942531374261
"CLEC7A",0.5,0.262337460953202,0.417508524527804
"ITIH2",0.240341186523438,0.0340962156350479,0.0537520242675126
"ZNF197",0.6875,0.0443898062850871,0.13416357801691
"NAP1L5",1,0.411901473999024,0.777246177075939
"GLIPR1",0.6875,0.171416559710394,0.361705253216208
"ELANE",1,0.407329325139,0.773165343099265
"NAA11",0.5,0.170445470610049,0.336042470239364
"PYROXD1",0.65625,0.154376284596414,0.325178756487102
"TUSC1",1,0.851896815700457,0.988447243685213
"BAP1",1,0.124757872643207,0.3844264683717
"SLC16A6",1,0.398551167434451,0.765186113829322
"ZMYM6",0.0625,0.263102733509001,0.0983497482854999
"AGAP2",1,0.154029749612286,0.442159264972522
"C9orf116",0.5,0.39907631365286,0.559659987115714
"KDM8",1,0.523090726297174,0.829969162026979
"CCL22",1,0.17042945484156,0.471993096583949
"ADRA2B",0.75,0.00831586746458906,0.0377535885257779
"ZNF248",1,0.713584134886169,0.954386619505857
"PI4K2B",0.75,0.708433922869411,0.869045380404365
"PTGES3L",1,0.134093625527385,0.40351682088654
"KIFC2",0.5,0.243425120832398,0.432960118772025
"STXBP4",0.5,0.794044963159512,0.779359334456303
"HELT",0.5,0.422509491443634,0.596573590279973
"SPINT1",0.125,0.383959721208181,0.207911864320652
"GRM8",0.34375,0.246045691778578,0.320640226830734
"DLGAP4",1,0.314223191225259,0.677984217021302
"PRELID2",0.5,0.249598254469609,0.400300312607931
"KCNRG",1,0.330441823880608,0.649672805357807
"CHAT",0.5,0.384617068234335,0.515418829523074
"GPR87",0.574722990393638,0.12951677360862,0.240708403836912
"PYCR1",0.5,0.289645125093852,0.448904750894194
"KAT8",0.75,0.417040519652471,0.675515219801406
"PCCA",0.25,0.132793115252732,0.154740991293284
"EFCAB10",0.75,0.0997954334598038,0.257218951088583
"CTNNBL1",1,0.269197013146084,0.622467423715155
"ODF3L1",0.393853094835022,0.00605933814882841,0.0167773341196209
"MED11",1,0.828125,0.964627606010508
"GNPTG",0.5,0.418028171922612,0.556883959712943
"SP7",1,0.319986465876973,0.684603549090295
"EDIL3",1,0.803283097700691,0.979240715621706
"C2orf73",0.25,0.16228826159642,0.191026446285948
"KLK14",0.740849540721893,0.487374865776596,0.577605245791666
"TDRD5",1,0.14323423505992,0.421577597294897
"DNALI1",0.08978271484375,0.195156496724257,0.117827558551473
"TTC38",0.270628094673157,0.955567385731723,0.611784136446532
"USP1",1,0.425657529746457,0.789220214315429
"ADIRF",0.5,0.38720703125,0.596573590279973
"IL1B",1,0.936855262807285,0.997963031431467
"CFAP47",1,0.466417888196202,0.822142353928843
"POLA2",0.3125,0.929742064790781,0.656532286334798
"METRN",1,0.100015684256552,0.33029462240482
"SCFD2",0.2265625,0.575798817481834,0.416506575643306
"GPR52",1,0.419606830922042,0.784008979954101
"HPCAL1",1,0.5,0.846573590279972
"LYNX1",0.5,0.395263671875,0.596573590279973
"UBA3",1,0.249779916601255,0.596268393003473
"NR1D2",1,0.608949898077541,0.911000790406133
"NPRL3",1,0.709762008027474,0.953086569516106
"PCMTD2",1,0.818984101130169,0.975961637296784
"FAM107A",0.5,0.73880130975158,0.762438950301643
"LAPTM5",1,0.865397156396346,0.990504799575167
"ZNF415",0.125,0.908884120294055,0.364276790118466
"MIA",1,0.349441713810003,0.662948014012855
"MRM2",0.25,0.366342046795521,0.348204688170616
"ATRAID",1,0.0393702541557649,0.166722975851261
"LIPC",0.125,0.455843136850611,0.243425109058028
"SERPINB6",1,0.0072729244107141,0.043081871845956
"GLI4",0.75,0.366342046795521,0.628787445784115
"SOWAHD",1,0.421191049253872,0.785381787126484
"CCNH",1,0.289140055639314,0.647917783899225
"RGS5",0.5,0.591223074724506,0.682463545888761
"MNS1",0.75,0.5,0.742810969879397
"ZNF749",0.75,0.221960839107281,0.464766351799519
"NSMAF",0.63671875,0.314280496932065,0.519991963012295
"MCEMP1",1,0.528315818597616,0.865413555460661
"TRIM63",0.195764152565971,0.388934544534959,0.336086918253113
"THADA",0.38720703125,0.38720703125,0.754587422494125
"SERTAD3",1,0.5,0.846573590279973
"SFR1",1,0.26119869024842,0.611851113564638
"KRT9",1,0.365620284325976,0.733492774484698
"SPRR2D",0.65625,0.0680229738354683,0.137160262590818
"MRAP2",0.25,0.795210302036463,0.545099837224427
"ANO2",0.580590128898621,0.211080726438508,0.37625208844822
"PCDHA11",0.6875,0.621577206940148,0.790758390929554
"GOLGA6L2",0.73880130975158,0.931789252626099,0.942369286916706
"ATP5MGL",0.5,0.787821888923645,0.787058986693776
"CDH23",0.3125,0.5,0.467398632156215
"SDHA",0.25390625,0.545789973503521,0.429386973816228
"LIMA1",0.70947265625,0.268134357035553,0.456308117825677
"CRELD1",0.6875,0.0920582861959929,0.235174254889892
"DRAXIN",0.91015625,0.0884611802649834,0.239056827437846
"OR13A1",0.293341870878087,0.0781539847575025,0.0441777736254357
"EMC7",1,0.543398818887701,0.874824146480314
"NMD3",0.875,0.0435445636118742,0.132794122635632
"ANKEF1",0.5,0.0709791427031982,0.165894014517389
"SLC35A4",1,0.17408558356591,0.444952724488788
"ZNF804A",1,0.373493110891426,0.741329937277415
"TMEM211",1,0.0469036039442369,0.190412720590789
"GLO1",0.3125,0.29052734375,0.446296560994629
"POU2AF1",1,0.417040519652471,0.781772436163103
"GRPEL2",0.5,0.554038424447625,0.666026934204269
"CYP2C18",1,0.183487454747122,0.494610430793376
"CRLF2",0.875,0.21597182808616,0.487104001824661
"CRIP1",0.5,0.546027514419034,0.642100329424707
"SCN2B",1,0.60092368634714,0.906966506281554
"OR4D11",1,0.394439624818404,0.761382544957158
"CNTN5",0.25,0.863883943780971,0.552250919757587
"NDST4",0.25,0.282447349172701,0.277479013902011
"ELP5",0.125,0.842187551278329,0.357643690389934
"ADGRD1",1,0.0839332253919159,0.291897409187602
"CRB1",0.63671875,0.284700851949599,0.489216921000177
"SHISA2",1,0.623983399200703,0.918273634983037
"GLCE",1,0.331618657475112,0.697649247835643
"GPX4",1,0.163403583361204,0.459414430790665
"HLA-DQA2",0.1875,0.798448045433915,0.457481410428498
"DENND4A",0.5,0.406644107018272,0.541610394038716
"QTRT2",0.5,0.320156778581937,0.471259873870596
"XRCC2",0.7734375,0.224981268145112,0.405792376662367
"TOMM20L",0.25,0.394898475133456,0.356511349925747
"IFT80",0.0625,0.437878129671177,0.144053559034539
"ATP5MF",1,0.520505810255371,0.860372279840803
"ANKRD29",1,0.720673834129117,0.94825500809281
"LRRC40",0.36328125,0.840407190500549,0.674656048508921
"NDUFC1",1,0.29052734375,0.64963586936777
"ERP44",1,0.183648369696944,0.49488320908833
"VSNL1",1,0.623046875,0.917831237498511
"SH3GL1",1,0.795648291670849,0.97011957510781
"GRXCR2",0.36328125,0.255897226849163,0.325645913609983
"ADPRHL2",1,0.539025586186784,0.872139215323558
"GABPB2",0.3125,0.349751837640368,0.368955878133932
"AK9",0.03271484375,0.782796828555521,0.124530930695407
"ICA1",0.5,0.369068401520926,0.522426070606771
"SLC25A38",0.125,0.288140262953994,0.175566484330933
"CDK7",0.5,0.28937040909401,0.439479803165794
"ZNF563",0.0689045383707762,0.0396406629413727,0.0578635258722643
"VPS36",1,0.163469791412354,0.459534355393709
"ADGRF1",0.36328125,0.437344410383204,0.462868318571384
"GPR65",1,0.192834710059639,0.510225578874884
"METAP1",0.25390625,0.156163403736635,0.246263598691948
"UGT1A1",0.25,0.581221964635463,0.462629144865183
"DIABLO",1,0.138999644540276,0.363578010459913
"HOXC4",1,0.161153824304388,0.455323360851718
"GPR55",1,0.298570955581632,0.659467901651384
"C1orf94",1,0.298129632154118,0.623733809720686
"HIST1H4H",0.5,0.5,0.664033723921589
"CYP2C8",0.395263671875,0.00418833440643356,0.0135288504256819
"PRMT6",1,0.932307447350284,0.996480777960665
"RUFY1",0.5,0.584803720673064,0.668763432941231
"ZNF181",0.5,0.920013647881676,0.818676844186984
"COQ10A",1,0.590053548125474,0.901331569142949
"AC008770.2",1,0.125,0.38493019270998
"TMEM167A",1,0.125,0.38493019270998
"BET1",1,0.2265625,0.562947645187978
"CYB5R1",0.6875,0.32849623379318,0.557663076977431
"ELP4",0.125,0.0981223124374461,0.0789122316905626
"SNX11",0.75,0.280032314790106,0.532727887424727
"POMGNT2",1,0.455707269579382,0.813849721884661
"SUCNR1",0.75,0.269291387622973,0.521268852694816
"ARL2",0.5,0.5,0.647427627304699
"CCL27",0.5,0.0508664916090389,0.132803323524252
"EPPIN",0.5,0.27574216490126,0.451298246002542
"GNG11",1,0.2744140625,0.629263589151039
"OR2L13",1,0.219937090495844,0.525968665773687
"BCAS4",0.36328125,0.247584429144219,0.345315780634783
"PSG4",0.623046875,0.366872631940157,0.563991064228497
"ZNF555",0.046142578125,0.950083521550868,0.186364101950443
"EME1",0.25,0.813602548934883,0.533555387488107
"SMR3A",0.5,0.572232224047184,0.687154675605192
"RAD17",1,0.569545018398022,0.890151847947109
"GPATCH11",0.5,0.955498076250883,0.831674998211926
"AURKA",1,0.386051916168164,0.753489729512799
"RNF112",1,0.0119005496674455,0.0646339165414572
"NINJ2",0.5,0.0874123826470482,0.194356563194811
"BNC1",1,0.522567568898754,0.861714435862732
"RNASE11",0.5,0.206371279412071,0.363476444805765
"PPP1R27",0.3125,0.738266468048096,0.630447177741626
"RPEL1",1,0.573102576865639,0.892143371932521
"COX7B2",1,0.407264709472656,0.773107304494341
"F2RL2",1,0.476163959787394,0.820488974445798
"ACP5",0.25,0.113964189179349,0.146518864499905
"RNASE3",0.25,0.631936240490655,0.472221876438183
"LDHB",1,0.553073452582489,0.880639202667182
"ERICH3",0.401809692382813,0.146169850541495,0.237650387123286
"TNP2",1,0.341259647394725,0.695538424379196
"GMFB",1,0.8125,0.981206983882324
"CCL11",0.5,0.684683082734584,0.727259570203016
"HP",0.75,0.39877567472335,0.659713814104319
"TIGD6",0.171875,0.122445459024806,0.123913368799905
"KRTAP4-1",1,0.784989558012329,0.97502364776408
"FAM173A",1,0.140520757529885,0.330820528030807
"C11orf1",0.65625,0.517868058894463,0.706711262817643
"RLN1",0.8125,0.611581146552983,0.828982357852514
"KLRF1",0.5,0.776056489499663,0.765008869965713
"CEP19",1,0.271192005928243,0.625078102082944
"ZNF558",0.5,0.0139738224564945,0.0468361742212024
"RPA2",1,0.472503120961383,0.826743873721999
"PLA2G3",0.809133602603331,0.192343499972807,0.333024491193822
"UBASH3A",0.303619384765625,0.900358291816186,0.631320485198936
"PNMT",1,0.406697922902406,0.751317320555908
"SPOCD1",0.75,0.0329850697901383,0.116103774837931
"LRCH3",0.604736328125,0.714623945474982,0.796982989575277
"TIAL1",1,0.623046875,0.917831237498511
"SYAP1",1,0.61279296875,0.912894926227959
"HES4",1,0.91971079043301,0.990282020729982
"ZNF280B",1,0.0525076732756535,0.207237072881103
"SERPINI1",1,0.323313776413683,0.688377702004083
"GTSE1",0.1875,0.866053236148375,0.464348608272479
"ESYT3",0.74827766418457,0.349840093009622,0.594777123642905
"MEIOB",0.75,0.973891433262707,0.959935758455788
"CCR2",0.75,0.339266006826663,0.601000907818984
"PLA2G2E",0.2265625,0.202516123070381,0.283448134002306
"C8orf58",0.75,0.143877409690176,0.347790910552309
"ISOC2",0.5,0.424097391798283,0.569011073011289
"CSTF2T",1,0.533187523225599,0.868499607595295
"C2orf66",1,0.395263671875,0.762148286844367
"SHOC2",1,0.266154388013922,0.61845729099044
"LACRT",0.5,0.676197052001953,0.753797506480076
"DSCR4",0.5,0.75,0.846573590279973
"TCL1B",0.5,0.318222888855839,0.476856490933968
"TREX1",1,0.181681630274049,0.4915395431324
"RIPK1",0.5,0.0173673628738438,0.0540707830198358
"IQUB",0.240341186523438,0.116874746450101,0.155621261131076
"C1orf21",1,0.407264709472656,0.773107304494341
"PRPF18",1,0.909374565619682,0.995763518200638
"DLX1",1,0.105056762695313,0.341776383661316
"COX14",1,0.38720703125,0.754587422494125
"LGR5",0.9375,0.150262530172656,0.389359997762425
"SLC8A1",1,0.758571277841109,0.968178564962692
"XBP1",0.5,0.547512736770268,0.658186904600793
"RPLP1",1,0.171875,0.474544779940224
"IL27RA",0.3125,0.424742571396572,0.419260321579016
"SDC1",0.5,0.271813357350633,0.426908539413148
"PTTG1",0.5,0.5,0.66882532239199
"C6orf89",0.75,0.255429148205696,0.507352816637364
"ZFP2",0.5,0.457012200000805,0.581118497518116
"MANF",1,0.140520757529885,0.416278700635389
"KNOP1",1,0.190746411816161,0.506777054475328
"BAG2",1,0.401809692382813,0.768170409534163
"PRND",1,0.927662690285698,0.997318184581664
"EFHC2",1,0.773818109363314,0.972239337037111
"UQCRB",1,0.227566894950602,0.564436681901478
"GML",0.0919624106884954,0.142156828987673,0.146039563632291
"TBC1D8B",0.6875,0.41988566619489,0.646713810990732
"LMBR1",1,0.0851211975230373,0.213500308993968
"UNC50",1,0.952478162600296,0.99885251334103
"RAB5A",1,0.714205905795097,0.954596168357927
"ABCG8",0.162004300043918,0.5,0.326850678845345
"ZNF185",0.875,0.346842982512242,0.62360966845879
"INSL3",1,0.290557227088323,0.649672805357807
"HRASLS",0.747381779616532,0.73029022385914,0.815335888460588
"KLK3",0.75,0.658892385269064,0.842557142426196
"CCDC42",0.75,0.233868167413367,0.479648080302255
"STX7",0.5,0.553073452582489,0.664876504594089
"AKAP3",0.75,0.140716753675868,0.341965926728857
"CD68",0.5,0.20296551853041,0.342539308488013
"LMX1B",0.5,0.907658686470168,0.818094795606849
"SLC37A2",0.7255859375,0.470787423185358,0.683724844728386
"IFITM5",0.3125,0.371822093052602,0.419866335499308
"HDAC11",1,0.37732587480525,0.704209845441325
"WRNIP1",0.5,0.320722199922875,0.468628392412323
"CPLANE2",0.5,0.640143953099767,0.699738870304931
"PNLIP",0.5,0.500000000000001,0.626080297106158
"SIGLEC6",0.3125,0.558942157799754,0.48998112431712
"UBA5",1,0.80524868551193,0.979668870970747
"SCAMP5",1,0.574722990393638,0.893043152193041
"PRR14",0.25,0.377826177056919,0.344826711892791
"CDK5RAP3",0.63671875,0.945558539875904,0.907680665163516
"ATP5F1E",1,0.171875,0.474544779940224
"HLCS",0.875,0.063270872560539,0.206723267572223
"ATP5MG",1,0.331811904907227,0.697862492179437
"CCL18",1,0.287924673865924,0.646407126636188
"SFXN4",0.5,0.779600466328702,0.783479676170149
"KLRC2",1,0.121480108641663,0.31141924205209
"TTC39C",0.5,0.543921696223698,0.653811732429142
"MGST2",0.979888217952142,0.341581304002595,0.296498767769502
"SLF1",0.8125,0.389500610133851,0.662922058078557
"PRR19",1,0.235128903088876,0.545371813512027
"TACC3",0.5,0.0862909113360259,0.191076564379382
"SENP7",0.5,0.774488097988641,0.761711316407898
"RDH14",1,0.225341886143873,0.561132063793291
"HLTF",0.171875,0.784994761841284,0.412968887852585
"PBOV1",0.5,0.290557227088323,0.459119995050056
"UGT1A6",0.3125,0.776411061450235,0.606009811232193
"EREG",0.5,0.858101107996335,0.794705789071337
"GOLGA8R",1,0.598190307617187,0.905568205115889
"TECTB",0.3125,0.876564920128647,0.637236482659157
"ZFP41",0.25,0.608816119394937,0.45274242582861
"CAMK1",0.5,0.722865542111842,0.744171150498167
"MS4A3",0.5,0.794044963159512,0.77703901900012
"NDUFAF7",0.3125,0.706445682262914,0.571658201383959
"C16orf92",0.125,0.858457380208626,0.361800990025599
"CA3",1,0.0618657212690464,0.188348368712055
"SAR1A",1,0.2265625,0.562947645187978
"SSR4",1,0.2265625,0.562947645187978
"STAM2",0.75,0.321284404669432,0.582808722881304
"LHCGR",0.8125,0.123353545460356,0.319755312238055
"RTCA",0.75,0.399580491080058,0.660451211995824
"S100B",1,0.1875,0.501370581294688
"KCNK5",0.5,0.729980706971041,0.740634652378557
"NXPE3",1,0.24173788858098,0.571866604316122
"TJP2",0.1875,0.15377385780674,0.148336546243794
"LCE3E",0.5,0.15408411597184,0.307936788675469
"DNAJC27",0.875,0.13997811926447,0.300223954853121
"NDUFA8",1,0.628585320635466,0.920427117977847
"OVCA2",1,0.164216031348595,0.403139372224578
"RHBDD3",0.565038514485679,0.404381923430248,0.496584985992841
"GOLGA5",1,0.160755144329878,0.454595118488764
"CNFN",1,0.61279296875,0.912894926227959
"ZNF22",1,0.696848967445522,0.944634541116709
"TMEM252",0.75,0.881614409972406,0.934934996970854
"RBM5",1,0.141803554202743,0.41879022339411
"SYT16",1,0.476909273702826,0.812361446973789
"PTPA",1,0.740254590621686,0.962894383403034
"INS-IGF2",1,0.797563552856445,0.977967449639227
"MAGEB3",1,0.0493304414965366,0.197776292427617
"NOX1",1,0.229428968780203,0.544628327543483
"NCR1",0.25,0.670630961488171,0.511446553471702
"PARL",1,0.140989460896829,0.361991859203204
"ARHGAP15",0.125,0.751217929201695,0.338031197090919
"OR7A5",0.0391769409179688,0.631839717350093,0.137829705715533
"BRMS1",1,0.301206138848076,0.56860747105397
"SPRR1B",1,0.500000000000001,0.846573590279974
"CDK19",1,0.584094047546386,0.898157485258433
"ALKBH4",1,0.282585954994172,0.639710316404349
"HYPK",1,0.622385671247685,0.917518048865348
"PNPLA3",0.14453125,0.753296522316768,0.365944076606464
"TMEM101",0.75,0.400653246252034,0.660356970878425
"REEP4",0.125,0.784137210218278,0.335303874067756
"TRIM38",0.0115340924488454,0.00165992899035229,0.00193833025100098
"CEMIP2",0.0625,0.289192506747777,0.100204431810731
"TH",0.5,0.203620050053463,0.354647505026332
"IZUMO2",1,0.528459553717401,0.86550524768892
"ZNF679",0.75,0.11494114306415,0.296581827841181
"SC5D",1,0.500000000000001,0.846573590279973
"RHPN1",0.6875,0.0838209108818303,0.219054772404095
"DUSP3",1,0.623046875,0.917831237498511
"KPNA4",1,0.787821888923645,0.975704208654835
"ADAM23",1,0.188883748636439,0.503681850389308
"C17orf78",1,0.259745409378314,0.609896071466228
"OR8A1",0.5,0.590557669779475,0.668845975532842
"CD96",0.0576591491699219,0.38133476849378,0.146023694652673
"POLR2F",1,0.623046875,0.917831237498511
"PSMD4",1,0.5,0.846573590279972
"AVEN",0.75,0.215490674578359,0.455937488326311
"PRSS57",0.154966767119504,0.087291082133041,0.144413202369343
"SERPINB1",0.9375,0.229933480485304,0.477129717042387
"SETMAR",0.5,0.0095625118684011,0.0324659630291847
"TMEM99",1,0.391264934513836,0.758416354541492
"FILIP1L",0.75,0.171061198042026,0.390807930007791
"RAB43",1,0.422509491443634,0.786519741495045
"OSER1",0.875,0.712075326134076,0.898030896929705
"TMEM97",1,0.191655158996582,0.508280514992152
"WRAP53",1,0.915023767520087,0.996282671530526
"OR10R2",0.735642564941755,0.478076289193833,0.638188234482473
"TNFRSF10C",0.5,0.973280594731144,0.840167798405365
"NLRP8",0.270628094673157,0.402900381946871,0.375450907458833
"CXorf65",1,0.164216031348595,0.460884190033769
"PDE6H",0.9892578125,0.36793940042844,0.209558108113146
"RBM48",1,0.142608343590642,0.311206119156122
"TNFRSF9",0.125,0.764871096911124,0.336707255782803
"TSPAN19",0.2265625,0.351768335677638,0.359994401641796
"PGM3",0.5,0.198429494273788,0.347593492551365
"PRC1",0.5,0.790089245162954,0.768238741804561
"PRR34",0.5,0.0179517272498123,0.056460130971722
"NKD2",0.0625,0.345296904116035,0.118447552345929
"ZNF511-PRAP1",1,0.394122506137208,0.761087405363686
"C12orf77",0.5,0.8125,0.823915172670711
"OR5W2",1,0.459803415461021,0.817050547603508
"OR56B4",0.5,0.113260525573906,0.233144782355947
"LCN1",0.5,0.375646785853336,0.513784542103519
"BGN",1,0.842969407199474,0.986969329138222
"PQLC2",0.75,0.836031313512131,0.919766233493582
"CDX4",0.25,0.341744614117669,0.355520406450632
"GZMK",0.890625,0.336378251807256,0.586676194018895
