"","LoF_pvalue","All_variants_pvalue","fisher_combine_pvalue"
"INPPL1",0.25,0.5,0.55121188363159
"GTF2I",1,0.5,0.596573590279973
"MCMBP",1,1,1
"EHMT2",1,0.295026665888318,0.594223241290995
"NUDT22",0.5,0.5,0.846573590279973
"GPHN",1,0.8125,0.981206983882324
"DMPK",1,1,1
"CACNA2D3",0.75,0.75,0.965761554338836
"ZNF629",1,0.39192315110475,0.759033452143585
"NEB",0.956420723348856,0.956420723348856,0.999036320708368
"DCHS1",0.5,0.36328125,0.596573590279973
"PES1",0.75,0.75,0.965761554338836
"SLC24A3",1,1,1
"EDA",1,1,1
"JAG1",1,0.345018982887268,0.712172948645603
"SOX10",1,0.96875,0.99950655149225
"INF2",0.5,0.772750854492188,0.795670045120796
"AFF2",1,1,1
"COPB1",0.29052734375,0.179641723632813,0.329956265082946
"SLC12A2",0.5,0.65625,0.846573590279973
"CILP2",1,1,1
"MALT1",1,1,1
"NCF2",0.75,0.75,0.965761554338836
"RELCH",1,0.7734375,0.972141648161857
"PRUNE2",0.911499317614821,0.911499317614821,0.995962885520426
"TPGS1",1,1,1
"ETV4",0.5,0.5,0.846573590279973
"RAB33B",1,1,1
"ARMC10",1,0.933162882317947,0.996325818472826
"RP9",1,1,1
"JAK3",1,0.9375,0.998004863566473
"PPP1R9B",1,0.9375,0.998004863566473
"HCAR2",1,0.875,0.991839968546457
"ZDHHC20",0.5,0.75,0.846573590279973
"ADRB3",0.9375,0.248308717658967,0.436553047070026
"WNT4",0.5,0.875,0.846573590279973
"NKAIN1",0.75,0.75,0.965761554338836
"U2SURP",1,1,1
"SIGLEC11",0.9892578125,0.733645372381942,0.723873818284247
"CLPTM1",1,0.30379568063654,0.66573782620514
"CBLN2",1,1,1
"NOG",1,0.755772165310054,0.967399947653886
"SLC6A15",1,1,1
"ZYG11B",1,0.5,0.596573590279973
"FAF1",1,0.75,0.846573590279973
"AMH",0.5,0.678015521814813,0.734700608112092
"FRAT1",1,0.7734375,0.972141648161857
"TOMM22",1,1,1
"ZNF791",1,1,1
"USP24",0.6875,0.6875,0.94510174649097
"POMP",0.75,0.75,0.965761554338836
"CHFR",0.75,0.75,0.965761554338836
"GAPDHS",0.125,0.744795029159381,0.342449852837757
"RUSC2",0.75,0.75,0.965761554338836
"TINAGL1",1,1,1
"DPF2",1,1,1
"FBXO25",1,0.78802490234375,0.975752597798862
"KCNQ4",1,0.574722990393638,0.893043152193041
"LIG1",1,1,1
"EPHB4",1,1,1
"FGF7",1,1,1
"HDAC4",1,0.36328125,0.73113183388026
"PLPPR2",1,1,1
"BCL6",1,0.598190307617187,0.905568205115889
"NXT1",1,0.96875,0.99950655149225
"NCAPG2",0.75,0.75,0.965761554338836
"DGKI",0.25,0.84912109375,0.580311458489241
"SYT2",1,0.74609375,0.964627606010508
"TLR8",1,0.75,0.846573590279973
"SFSWAP",0.5,0.890625,0.835496441329848
"P4HA1",1,1,1
"VSIG8",0.5,0.5,0.846573590279973
"TUBA4A",0.25,0.65625,0.574413956779093
"RTN1",1,0.875,0.991839968546457
"MYO1D",1,1,1
"RBBP7",1,0.8125,0.981206983882324
"DOLPP1",1,0.9375,0.998004863566473
"HCFC2",0.5,0.96875,0.846573590279973
"ZNHIT2",1,1,1
"GABPA",1,0.34375,0.501370581294688
"B4GALT5",1,0.984375,0.999877288890512
"STK35",1,0.875,0.991839968546457
"CLTC",1,0.808344841003418,0.980333566320842
"ABCF1",1,0.890625,0.981206983882324
"P2RY6",0.3125,0.3125,0.675984628064276
"ACTN4",1,0.345018982887268,0.712172948645603
"HSPA14",1,1,1
"IKZF2",1,0.75,0.846573590279973
"SEC61A2",1,1,1
"NSMF",0.5,0.75,0.846573590279973
"SRRM4",1,1,1
"MCTS1",1,0.91015625,0.995837440948945
"RUBCN",0.8125,0.8125,0.981206983882324
"SLC35D3",1,1,1
"SLC4A4",1,0.25390625,0.424092197960576
"ABCD1",1,1,1
"TCTE1",0.2744140625,0.2744140625,0.629263589151039
"ANKRD18A",0.8125,0.942872846575038,0.968495340703861
"CCDC151",0.7734375,0.7734375,0.972141648161857
"GRIA2",1,0.61279296875,0.912894926227959
"ZSCAN10",1,0.869265281856806,0.991055369889191
"DMBT1",0.183147003351646,0.190866397396669,0.386826567015697
"YTHDF2",1,1,1
"MBTD1",1,0.5,0.675984628064276
"SYNE1",0.74827766418457,0.74827766418457,0.965264090059308
"DSTYK",0.9892578125,0.9892578125,0.999942094988603
"IDH3G",1,0.445961575552375,0.806085574874981
"ONECUT1",1,1,1
"P3H1",0.99609375,0.9713134765625,0.93158655228861
"ISCA1",0.6875,0.6875,0.94510174649097
"SIGLEC14",0.5,0.7255859375,0.779157285699041
"MKLN1",1,0.75,0.846573590279973
"PASK",0.500000000000001,0.500000000000001,0.846573590279973
"SLC23A1",1,0.9375,0.991839968546457
"PRAMEF1",0.8125,0.7734375,0.911211500812047
"MYO16",1,1,1
"SPANXC",1,0.91015625,0.989012310590666
"KCNT1",1,1,1
"SLC22A23",0.5,0.5,0.846573590279973
"NKTR",0.75,0.75,0.965761554338836
"SEPT1",0.6875,0.6875,0.94510174649097
"PCBP3",1,1,1
"HIST2H2BF",1,0.9375,0.998004863566473
"AKR1C2",1,0.74827766418457,0.940773178585611
"IQSEC1",1,1,1
"CPAMD8",0.927001953125,0.8665771484375,0.819908563283607
"SYCP2",1,1,1
"TNFSF12",1,1,1
"PLPP1",0.75,0.75,0.965761554338836
"CRB2",0.5,0.65625,0.799171875768205
"NFE2L3",0.875,0.85546875,0.95348858534103
"SHB",0.75,0.75,0.965761554338836
"DDX23",0.75,0.74609375,0.895984313305336
"TOR4A",1,0.96875,0.99950655149225
"NR3C2",1,0.764560493189144,0.969809914426773
"FADS1",0.5,0.65625,0.772194534043639
"SIMC1",1,0.928268432617188,0.987997796615769
"NFYC",1,0.5,0.846573590279973
"WDR44",1,1,1
"NAA35",0.5,0.567916879779659,0.682238596967817
"NFKB2",1,0.9375,0.998004863566473
"TLX3",1,0.91015625,0.995837440948945
"PIK3CG",0.75,0.75,0.965761554338836
"KAT6A",0.25390625,0.25390625,0.60195844276545
"SETBP1",1,0.9375,0.998004863566473
"WEE1",1,0.24665786931496,0.591917973461859
"TPSAB1",0.6875,0.440197910640337,0.661978318214005
"GSTT2B",1,0.261733531951904,0.612568577380933
"LEF1",1,0.996307373046875,0.999993173845766
"GSK3B",1,0.75,0.846573590279973
"DUOX1",0.500000000000002,0.500000000000002,0.846573590279974
"NDUFA11",0.5,0.5,0.846573590279973
"LTB4R2",1,1,1
"TKT",1,1,1
"THOC1",1,1,1
"KAZN",0.25,0.38720703125,0.445389401756095
"POU6F1",1,0.890625,0.993787710702062
"SORCS1",0.6875,0.5,0.710820216562966
"LMTK2",1,1,1
"WNK2",0.75,0.75,0.965761554338836
"APH1A",1,0.325793913604458,0.625078102082944
"DACT1",1,0.75,0.846573590279973
"PLEKHF1",1,1,1
"PDE1B",1,0.7734375,0.972141648161857
"SMAD4",1,0.9375,0.998004863566473
"FUT5",0.5,0.5,0.846573590279973
"CDC40",1,0.9375,0.998004863566473
"USP15",1,0.9375,0.998004863566473
"UNC5D",0.5,0.5,0.846573590279973
"ZBTB21",0.75,0.75,0.965761554338836
"IRX2",0.5,0.661180257797241,0.737010541053832
"RRAGD",1,0.846271872520447,0.98752701096282
"BHLHE40",1,0.80615234375,0.979864100213396
"SARM1",0.5,0.137495198085501,0.287355034582895
"FBXO22",1,1,1
"HSPA4",1,0.75,0.965761554338836
"OSTC",1,1,1
"FOS",1,0.740254590621686,0.941734815218083
"GNAZ",1,0.890625,0.993787710702062
"NOA1",0.5,0.74609375,0.823915172670711
"FN1",0.9375,0.9375,0.998004863566473
"TSBP1",1,1,1
"BOK",1,1,1
"CKMT1B",0.3125,0.61279296875,0.620016087473944
"DHX36",1,1,1
"COG3",1,1,1
"IKBKE",1,1,1
"MAP2K2",1,1,1
"ROPN1B",0.676197052001953,0.584094047546386,0.704738629341856
"HAS3",1,0.38720703125,0.629263589151039
"NR3C1",1,0.9375,0.998004863566473
"IER5",1,0.6875,0.94510174649097
"VPS51",1,0.984375,0.991839968546457
"SSRP1",1,0.7734375,0.972141648161857
"PUM1",1,0.828125,0.984302062496877
"OTUB1",1,0.9375,0.998004863566473
"ZNF668",1,0.78802490234375,0.975752597798862
"ADAM9",1,1,1
"OSBP",1,0.432083120220341,0.794660183671679
"VWA1",0.875,0.5,0.55121188363159
"WNT10B",1,1,1
"RANBP9",1,0.500000000000002,0.846573590279974
"SULF1",0.75,0.75,0.965761554338836
"MYLK",0.63671875,0.7255859375,0.883026271491819
"AGO3",1,0.63671875,0.846573590279973
"RASA4B",1,1,1
"ADGRE2",0.0112314477462547,0.022185460004013,0.0616498389905888
"THRB",1,0.875,0.991839968546457
"EBF2",0.75,0.75,0.965761554338836
"HSPA12B",1,0.5,0.68892967141513
"KL",0.9375,0.96804267168045,0.992926962421949
"UCN",1,0.91015625,0.995837440948945
"TMEM108",1,1,1
"CARNMT1",0.875,0.6875,0.799171875768205
"ATXN7",1,0.8125,0.981206983882324
"H2AFJ",1,0.933750918018632,0.997755397018711
"OLIG1",1,1,1
"RLF",1,1,1
"SFTPA2",0.5,0.649445980787277,0.753797506480076
"CAMSAP1",0.75,0.75,0.965761554338836
"CLCNKA",0.584094047546386,0.719967685209894,0.817329071181404
"USP5",1,0.75,0.846573590279973
"MYNN",1,1,1
"DUSP5",0.5,0.661180257797241,0.741965321632412
"KRTAP9-2",0.8125,0.552158393055204,0.77219453404364
"SH3PXD2A",1,1,1
"SFMBT2",0.5,0.313551285078574,0.498361113044221
"CCDC74A",0.36328125,0.308859658514848,0.443029170455971
"MAP3K10",1,0.295026665888318,0.655162629155396
"AP1S2",1,0.75,0.846573590279973
"USP39",1,0.85546875,0.972141648161857
"BTAF1",1,0.9375,0.998004863566473
"EI24",1,1,1
"SIPA1L2",1,0.65625,0.846573590279973
"HSPA5",1,0.5,0.846573590279973
"CYP26A1",0.5,0.5,0.651510313748529
"CARMIL3",0.5,0.5,0.846573590279973
"FGF20",1,0.75,0.846573590279973
"ADAMTS10",1,0.5,0.846573590279973
"FBLN1",1,1,1
"ONECUT2",1,1,1
"EIF3E",1,0.2265625,0.139554246962491
"BRD1",0.75,0.25172233581543,0.489102334840354
"MEST",1,1,1
"APLP1",1,1,1
"SENP5",1,0.9375,0.998004863566473
"ADAMTS1",0.75,0.75,0.965761554338836
"ZNFX1",0.75,0.75,0.965761554338836
"IFNA4",1,1,1
"RUNDC3A",1,0.80615234375,0.979864100213396
"NR5A2",0.75,0.75,0.965761554338836
"PSMC3",0.875,0.376953125,0.519050744913287
"GJA3",0.75,0.91015625,0.950780104867513
"TRIM71",1,0.833847045898437,0.985361466561743
"SKIV2L",0.5,0.5,0.846573590279973
"TNMD",1,1,1
"ZDHHC14",1,0.890625,0.993787710702062
"CFB",1,1,1
"DOCK2",1,1,1
"FAM86B1",0.5,0.5,0.742810969879397
"PXK",1,1,1
"PSPC1",1,0.890625,0.993787710702062
"POMZP3",1,0.875,0.965761554338836
"GLE1",0.8125,0.912914426364637,0.960183167489206
"FCGR2A",0.3125,0.247191136847751,0.330248770625611
"ABL1",1,0.701692552072927,0.950274107082553
"ZAP70",0.9375,0.84912109375,0.90491608763705
"TMEM117",0.5,0.5,0.846573590279973
"ADGRA1",0.5,0.5,0.846573590279973
"HLA-DPB1",0.75,0.828125,0.9263365001313
"ILVBL",0.9375,0.8665771484375,0.914085694643302
"CHD5",0.5,0.797563552856445,0.791579497809958
"FHOD1",0.5,0.70947265625,0.846573590279973
"SPATA13",1,1,1
"NCAM2",1,1,1
"ARID4B",1,1,1
"SHC3",1,0.74609375,0.964627606010508
"G2E3",1,1,1
"LYN",1,0.96875,0.99950655149225
"TCF15",1,0.165874881684746,0.463872672876594
"TUBA3C",0.8125,0.7734375,0.911211500812047
"SDK2",1,1,1
"B3GALT4",0.5,0.7734375,0.805560959194132
"FBRS",1,0.833847045898437,0.985361466561743
"RHOBTB2",0.5,0.5,0.682745373339722
"DENND2A",1,1,1
"MLXIPL",0.5,0.9892578125,0.845895734440652
"ANK1",1,0.3125,0.675984628064276
"MAP3K3",0.75,0.984375,0.965761554338836
"TNFRSF25",1,1,1
"SLC6A1",1,0.8665771484375,0.990674583064462
"GPR162",0.75,0.331811904907227,0.586561480920904
"ADAMTS13",0.34375,0.34375,0.710820216562966
"NONO",1,0.8125,0.981206983882324
"SMC3",0.5,0.96484375,0.843850685424466
"UHRF2",1,0.6875,0.846573590279973
"OPRD1",1,0.984375,0.99950655149225
"PIK3CB",1,1,1
"LPCAT2",0.8125,0.9453125,0.975533963723454
"DBF4",1,1,1
"PHF19",1,0.9375,0.998004863566473
"RASL10A",1,0.828125,0.984302062496877
"ARGLU1",1,0.8665771484375,0.990674583064462
"RBMX",1,1,1
"HERC2",1,0.868412017822266,0.990935402771002
"OTULIN",1,1,1
"ACLY",0.5,0.559802089359663,0.674461461055795
"TRIM39",1,0.927001953125,0.997268336385057
"ZNF423",1,0.34375,0.710820216562966
"DROSHA",0.5,0.8125,0.846573590279973
"ZNF746",0.5,0.8125,0.846573590279973
"KRT14",1,1,1
"PPP3CA",1,0.65625,0.932671336456324
"PHKA2",1,0.6875,0.846573590279973
"SHKBP1",0.9375,0.96484375,0.998004863566473
"MARCH6",1,1,1
"DMAP1",1,0.9375,0.998004863566473
"CACNA1B",1,0.25390625,0.424092197960576
"TRA2A",1,0.984375,0.99950655149225
"SIPA1",1,0.5,0.796239170664197
"MPZ",1,1,1
"GOLGA7",1,1,1
"PRKCG",1,0.5,0.754587422494125
"RAVER1",1,0.772750854492188,0.948372143625449
"KCNN3",1,0.78802490234375,0.975752597798862
"ZNF148",1,0.875,0.991839968546457
"KLHL21",1,0.604736328125,0.846573590279973
"DGKD",0.6875,0.6875,0.94510174649097
"RNF20",0.5,0.7734375,0.846573590279973
"PRAMEF17",0.171875,0.356563212429153,0.245459903542882
"LTB4R",1,0.9375,0.998004863566473
"PAIP1",1,1,1
"TPSB2",0.875,0.890625,0.9700949449563
"INPP5A",1,1,1
"CYP2F1",0.5,0.8125,0.846573590279973
"DKC1",1,0.8665771484375,0.990674583064462
"PAXX",1,1,1
"UCKL1",0.75,0.9453125,0.95770717246562
"PRKCH",1,1,1
"MYCBP2",0.75,0.345018982887268,0.602244244544973
"CLSPN",1,1,1
"MAP3K4",0.5,0.38720703125,0.596573590279973
"HOXA11",1,0.84912109375,0.987997796615769
"EIPR1",1,1,1
"APOBEC3B",0.797563552856445,0.782503597438923,0.879543330622116
"IGLON5",1,0.8125,0.981206983882324
"MLYCD",0.875,0.890625,0.9700949449563
"CDC42EP5",1,0.29714414757347,0.657739836148066
"STK39",1,0.890625,0.993787710702062
"PCDHGB1",0.34375,0.34375,0.710820216562966
"TRIB1",1,1,1
"PSEN1",1,1,1
"MAP3K21",0.984375,0.78802490234375,0.725339589861887
"FOXN3",0.6875,0.6875,0.94510174649097
"NFRKB",1,1,1
"RPS3",1,1,1
"HTT",0.5,0.5,0.846573590279973
"ERMP1",0.998046875,0.994140625,0.96533871360931
"MIA3",0.7255859375,0.256127436114923,0.446298352271118
"MAP3K6",0.414211637082451,0.542406747578561,0.779288758729217
"DDX1",1,1,1
"COL6A5",0.17061882131282,0.17061882131282,0.472328062858158
"ANP32A",1,1,1
"PKMYT1",1,1,1
"CYTH2",1,0.6875,0.846573590279973
"DLG5",1,0.5,0.846573590279973
"TSPAN10",0.875,0.950564125203527,0.983097928308378
"CYTH1",0.360050065908582,0.360050065908582,0.727845595528254
"CADM4",1,0.5,0.846573590279973
"ASTN2",1,1,1
"SRPK2",1,0.5,0.846573590279973
"GJD3",1,0.928268432617188,0.997363470287329
"MAP2K6",1,0.890625,0.993787710702062
"CGB1",1,0.231908808948436,0.570822904813602
"OR52I1",0.75,0.75,0.965761554338836
"NAAA",0.0962632288807318,0.0962632288807318,0.321583572272991
"FBXL7",1,0.890625,0.993787710702062
"ZFYVE1",0.5,0.890625,0.835496441329848
"GTPBP1",1,0.759658813476562,0.968478291984216
"ESRP1",1,1,1
"ABCC6",0.792007401246347,0.861000355459724,0.950484731700236
"KIAA0100",0.96875,0.984375,0.99950655149225
"IRGC",1,1,1
"P2RX4",0.36328125,0.36328125,0.73113183388026
"RBM46",1,0.6875,0.94510174649097
"KDM4A",1,0.85546875,0.972141648161857
"RHBDF1",0.8125,0.74609375,0.883881220443011
"HHIPL1",1,1,1
"DDAH2",1,0.427767775952816,0.791017395906962
"PCIF1",1,1,1
"WWTR1",1,1,1
"MYO18A",0.25,0.940765380859375,0.592665581624849
"TP53BP2",1,0.80615234375,0.979864100213396
"CCNL2",1,1,1
"FBXO46",1,1,1
"AGFG1",1,1,1
"DEDD",0.227249145507813,0.118942260742188,0.219750075235396
"UBE3C",1,0.85546875,0.989012310590666
"TRAF7",1,0.828125,0.984302062496877
"PDZD4",1,0.875,0.991839968546457
"NT5DC3",0.25,0.25,0.596573590279973
"ZP3",0.75,0.685470581054688,0.86153127167349
"FLRT1",1,1,1
"SPINK4",1,1,1
"TRIM33",1,0.828125,0.984302062496877
"KCNJ8",1,0.772750854492188,0.971964936893604
"NTRK3",1,1,1
"VWA7",0.96484375,0.96484375,0.999374647028678
"FTH1",1,0.96875,0.99950655149225
"GTF2B",1,0.8665771484375,0.990674583064462
"ADCY1",0.75,0.401809692382813,0.6568939193507
"GOT1",1,1,1
"MVB12B",1,1,1
"TNRC18",0.75,0.5,0.742810969879397
"ZKSCAN3",0.65625,0.985520362854004,0.931026492753802
"KLHL6",1,0.825555560275461,0.975075712045687
"CTRB1",1,0.984375,0.99950655149225
"SLC38A4",1,1,1
"PGAM1",1,0.865906374472615,0.990578265782923
"NUMBL",1,0.395683213889591,0.762537484093705
"ASB18",0.623046875,0.846271872520447,0.888774806351373
"ST8SIA5",0.5,0.5,0.846573590279973
"KIF20A",0.75,0.708753104421387,0.868234450863742
"CATSPER2",0.25390625,0.786919992266503,0.556127479159333
"HECTD4",1,0.3125,0.675984628064276
"WIPI2",1,1,1
"MZT2B",1,1,1
"CUL4B",1,1,1
"ZBTB11",0.5,0.70947265625,0.76932316219275
"DLL4",1,0.890625,0.993787710702062
"PRR13",1,1,1
"ST7",1,0.5,0.762148286844367
"FLVCR1",1,0.984375,0.99950655149225
"TGFB1",1,1,1
"KLF12",1,0.9453125,0.998476608727094
"KCNJ10",0.75,0.75,0.965761554338836
"RHOBTB1",0.125,0.7255859375,0.375713852751104
"SATB1",1,0.96484375,0.999374647028678
"SRSF11",1,0.75,0.846573590279973
"LRRK1",0.25,0.25,0.596573590279973
"SPRED1",1,1,1
"ZMYND8",1,0.376953125,0.60195844276545
"DCP2",1,1,1
"ALPP",0.74609375,0.88671875,0.964627606010508
"WFDC2",1,1,1
"PODN",1,1,1
"CCDC74B",0.9921875,0.695539642297585,0.803258460882112
"SPINK2",1,1,1
"NAA25",1,0.6875,0.846573590279973
"SQLE",1,1,1
"CNOT10",0.6875,0.6875,0.94510174649097
"ZNF330",1,1,1
"SIX6",1,0.297888228703678,0.65864187595638
"CEMIP",0.9375,0.9375,0.998004863566473
"TRMT1L",1,1,1
"DDX46",0.875,0.5,0.627999039727009
"TRAPPC1",0.5,0.9375,0.841097022377104
"KREMEN2",1,0.878519891358337,0.992302914224216
"NSD3",1,0.9375,0.998004863566473
"TOR1B",1,1,1
"TBX5",1,0.712342258172395,0.953966460816464
"UHMK1",1,1,1
"SEMA4C",1,0.8125,0.981206983882324
"CCR1",1,1,1
"FXR1",1,0.828125,0.984302062496877
"SIK3",1,0.5,0.710820216562966
"MAST4",0.75,0.75,0.965761554338836
"PIP5K1A",0.5,0.63671875,0.754123835313095
"SPTLC2",1,1,1
"KHSRP",1,0.85546875,0.989012310590666
"XKR6",1,0.592735290527344,0.902740215925116
"TSC2",1,1,1
"PKD1",1,1,1
"ESYT2",0.875,0.619604178719327,0.841211961386271
"SFRP5",0.75,0.75,0.965761554338836
"S1PR1",1,0.894943237304688,0.987997796615769
"MRM1",0.5,0.890625,0.835496441329848
"BUD23",1,1,1
"NECTIN1",1,1,1
"BACE2",1,1,1
"SEH1L",1,1,1
"YME1L1",0.75,0.9375,0.965761554338836
"AGAP1",1,1,1
"FNBP1",1,0.75,0.846573590279973
"MYO1F",0.5,0.5,0.846573590279973
"CST6",1,0.91015625,0.995837440948945
"ASPHD2",0.75,0.75,0.965761554338836
"TUT7",1,1,1
"VWA5B2",1,0.9375,0.965761554338836
"DICER1",1,0.61279296875,0.912894926227959
"FBN1",1,0.29052734375,0.64963586936777
"SHANK2",0.5,0.5,0.846573590279973
"CACNA2D2",1,0.5,0.596573590279973
"METTL2A",0.685470581054688,0.945935489296971,0.93730773816444
"CCNJ",1,0.9375,0.998004863566473
"GATA2",1,1,1
"HERC4",1,0.890625,0.993787710702062
"ANAPC7",1,1,1
"SNRNP200",1,0.371414679364534,0.671729075763898
"NR2F6",1,0.778965830802917,0.97354222328446
"LBX2",1,1,1
"DMXL1",1,1,1
"TTC17",1,1,1
"MYT1L",1,0.9375,0.998004863566473
"FGF18",1,0.85546875,0.989012310590666
"CAMK2D",0.5,0.9375,0.846573590279973
"RNF8",1,1,1
"NXN",0.75,0.75,0.965761554338836
"PRICKLE2",1,1,1
"HOXB8",0.25,0.85546875,0.591127700154476
"PAGE4",1,1,1
"AC006518.7",1,1,1
"CREBZF",1,0.9375,0.998004863566473
"SLC9A6",1,0.56603029978578,0.888162484292338
"TNPO2",1,0.6875,0.94510174649097
"RCAN1",0.75,0.75,0.965761554338836
"TMEM51",1,1,1
"ZNF704",1,1,1
"KDM4E",0.75,0.75,0.965761554338836
"PTPN9",1,1,1
"CARM1",1,0.875,0.965761554338836
"AHR",1,1,1
"SERTAD2",1,1,1
"AP1M1",0.75,0.63671875,0.841097022377104
"SKP2",1,1,1
"SNX9",0.5,0.600021792956066,0.680456599146351
"INPP5D",0.9375,0.828125,0.823915172670711
"PDE4D",1,0.96875,0.99950655149225
"HAND2",1,1,1
"TRIM56",1,1,1
"QRFPR",0.96484375,0.927001953125,0.935615504923113
"SPAG9",1,1,1
"SYNRG",1,1,1
"CISD2",1,1,1
"MAP3K5",0.75,0.65625,0.857162378476177
"RPL31",1,0.619604178719327,0.916192853464434
"PTPRU",0.75,0.96875,0.965761554338836
"FOXM1",1,1,1
"UPF1",0.5,0.88671875,0.826858651425084
"SLC35E2B",1,1,1
"TMEM151A",1,1,1
"POTEM",1,1,1
"LRRC37A",1,1,1
"ZNF358",1,1,1
"GDF7",1,1,1
"GGT1",1,1,1
"NCF1",1,1,1
"EGR3",1,1,1
"TSN",1,1,1
"RNF24",1,1,1
"ST6GAL2",1,1,1
"RAB18",1,1,1
"FAR2",1,1,1
"KCNQ5",1,0.65625,0.846573590279973
"GET4",1,1,1
"ALPK3",0.376953125,0.598190307617187,0.70215515852383
"CHN1",1,1,1
"TGFB1I1",1,0.707667644135654,0.893043152193041
"METTL3",0.604736328125,0.808344841003418,0.88867964560923
"PHF23",0.75,0.75,0.965761554338836
"PSD3",0.243425120832398,0.243425120832398,0.587371646230829
"BDNF",1,1,1
"C19orf48",1,1,1
"CTXN3",1,1,1
"PSIP1",1,1,1
"KIF11",1,0.91015625,0.995837440948945
"BCKDHA",0.75,0.9453125,0.95770717246562
"TSEN15",1,1,1
"PCDHB1",0.78802490234375,0.78802490234375,0.975752597798862
"UBA6",1,1,1
"CDC73",1,0.7734375,0.932671336456324
"GYS1",0.75,0.75,0.965761554338836
"KCTD12",1,0.88671875,0.993326663783525
"AKAP10",1,1,1
"GBX1",1,0.584094047546386,0.898157485258433
"C1GALT1",1,1,1
"BARX1",0.5,0.721401453018188,0.760890364872835
"PANX2",0.75,0.778965830802917,0.901759831787449
"MYH9",0.5,0.668188095092773,0.741965321632412
"TERF1",1,1,1
"ZNF592",1,1,1
"SLC2A13",1,1,1
"ATP5MPL",1,1,1
"AMACR",1,0.96484375,0.998004863566473
"MBD3",1,1,1
"CREM",1,1,1
"PARD6G",1,0.9375,0.998004863566473
"MXRA8",1,0.91015625,0.989012310590666
"ADARB2",0.3125,0.5,0.535873566890787
"RRS1",1,1,1
"DDX21",1,1,1
"TFAP2E",1,1,1
"NPLOC4",1,0.997828245162964,0.999997640031421
"UBE2M",1,1,1
"CUL9",0.75,0.5,0.742810969879398
"PHLDA3",1,0.9375,0.998004863566473
"NUP205",1,1,1
"RBM39",1,1,1
"TMTC2",0.6875,0.6875,0.94510174649097
"TXNDC8",1,1,1
"MRPS17",1,1,1
"GGTLC2",1,0.298307447927073,0.659149271073366
"EXOC3L2",1,1,1
"KIF16B",0.661180257797241,0.661180257797241,0.934729553676361
"BCL2L11",1,1,1
"KLHL13",1,1,1
"UVRAG",1,1,1
"ALB",0.6875,0.6875,0.94510174649097
"ADCY3",0.5,0.9713134765625,0.84264975684494
"TRMT5",1,1,1
"INTS5",1,1,1
"PLCG2",0.6875,0.63671875,0.826858651425084
"RASSF8",1,1,1
"ZDHHC5",1,0.875,0.965761554338836
"CMAS",1,1,1
"TMEM131",1,1,1
"DPYSL5",1,0.74609375,0.964627606010508
"ASF1B",1,1,1
"EXOSC3",1,1,1
"MEPCE",1,0.9921875,0.999969402637112
"PDIA3",1,1,1
"ANKIB1",1,0.890625,0.993787710702062
"EIF3B",1,0.85546875,0.989012310590666
"BRINP1",1,1,1
"GGPS1",1,1,1
"TBX3",1,0.953857421875,0.998918668699296
"TBC1D3F",0.6875,0.5,0.710820216562966
"ARID1A",1,1,1
"NDC1",1,1,1
"ATP5F1B",1,0.84912109375,0.987997796615769
"SREBF2",1,1,1
"PLLP",1,1,1
"IL2RB",1,1,1
"LRRC4B",1,0.7734375,0.972141648161857
"UBR4",0.75,0.377614328752315,0.637666006749267
"FKBP4",1,1,1
"CFAP20",0.3125,0.685470581054688,0.624573279696449
"PLXNA4",1,0.5,0.846573590279973
"LRRC55",1,1,1
"PFDN1",1,1,1
"DCLK1",1,0.668188095092773,0.937591890140844
"TSPAN12",1,1,1
"BEND4",1,1,1
"DEGS1",1,1,1
"ETAA1",1,1,1
"CCDC12",1,1,1
"TAB1",0.75,0.75,0.965761554338836
"GPR88",1,0.85546875,0.989012310590666
"CDC25A",1,0.875,0.965761554338836
"ACSL3",1,1,1
"KIAA1549",1,1,1
"FBXO42",1,0.875,0.965761554338836
"DDX42",1,0.961593627929688,0.999252847807013
"CALD1",1,1,1
"RRM2",1,0.875,0.991839968546457
"MMP24",0.25,0.25,0.596573590279973
"KDM3A",0.75,0.70947265625,0.875305788696366
"RCC1L",0.75,0.106576500484454,0.277148455710514
"CLPX",1,1,1
"GRIA4",1,0.74827766418457,0.965264090059308
"EPS8",1,1,1
"PRLR",1,1,1
"PAX3",1,0.8125,0.94510174649097
"SBK2",1,0.676197052001953,0.940773178585611
"NDUFC2",1,1,1
"PIK3R2",0.5,0.828125,0.823915172670711
"PRPSAP2",0.25,0.890625,0.596573590279973
"TLE3",1,0.805473769726103,0.979717593684604
"PRSS36",0.5,0.649445980787277,0.76932316219275
"NDUFA9",1,1,1
"USP49",1,0.74609375,0.924150940307291
"CLEC18C",0.6875,0.6875,0.94510174649097
"NASP",1,0.425434961256725,0.755795365892311
"EPOR",0.5,0.85546875,0.835496441329848
"NDUFS7",1,1,1
"GPR25",1,0.90252013233819,0.99508646145288
"EIF4B",1,1,1
"EMC4",1,1,1
"TAS2R13",0.6875,0.6875,0.94510174649097
"PTGFR",1,1,1
"PPP4R3B",1,1,1
"LRP5",0.75,0.75,0.965761554338836
"OSBPL8",1,1,1
"MPRIP",1,0.772750854492188,0.971964936893604
"URGCP",1,1,1
"MYRF",1,0.828125,0.984302062496877
"KLHL11",1,0.96875,0.998004863566473
"CCDC112",1,1,1
