"","LoF_pvalue","All_variants_pvalue","fisher_combine_pvalue","LoF_ACAT_pvalue","Missense_ACAT_pvalue"
"DNAJA1",1,1,1,1,0.95
"ZNF724",1,1,1,NA,0.96875
"OTUD5",1,0.75,0.965761554338836,NA,0.888888888888889
"PRMT2",0.5,0.5,0.742810969879397,0.5,0.971428571428571
"DHX8",0.5,0.14453125,0.315667838824839,0.647583617650433,0.984848484848485
"DUT",1,0.2265625,0.562947645187978,NA,0.916666666666667
"MFN2",1,0.125,0.38493019270998,NA,0.984848484848485
"PLA2G12B",1,1,1,NA,0.956521739130435
"GIMAP2",0.0384063720703125,0.0384063720703125,0.16359316675956,0.666666666666667,0.980392156862745
"ACTL9",0.5,0.5,0.846573590279973,0.5,0.976190476190476
"CXCR5",1,0.25,0.596573590279973,NA,0.970588235294118
"ARL3",1,1,1,NA,0.875
"TERF2IP",0.125,0.0625,0.235786795139986,0.5,0.975609756097561
"HAT1",1,1,1,NA,0.961538461538462
"SHOX",1,1,1,NA,0.966666666666667
"CPNE8",1,1,1,NA,0.96551724137931
"CLK4",0.5,0.25,0.596573590279973,0.5,0.970588235294118
"XPA",0.03125,0.03125,0.139554246962491,0.284305833683915,0.96875
"UBR5",1,0.5,0.846573590279973,NA,0.992063492063492
"IKZF3",1,1,1,NA,0.970588235294118
"LEMD2",0.75,0.174840976491843,0.390791655674266,0.5,0.958333333333333
"JPH4",1,0.34375,0.710820216562966,NA,0.975
"CAMK2A",0.5,0.5,0.693774586849394,0.5,0.857142857142857
"MRPL3",0.3125,0.3125,0.675984628064276,0.602416382349567,0.975609756097561
"PM20D1",1,1,1,NA,0.982456140350877
"MESP1",1,1,1,NA,0.954545454545455
"DNAH9",0.308859658514848,0.308859658514848,0.671729075763898,0.96551724137931,0.998242530755712
"ORAI1",1,1,1,1,0.96969696969697
"PCGF3",1,0.3125,0.675984628064276,NA,0.933333333333333
"CASR",0.5,0.5,0.846573590279973,0.5,0.983050847457627
"GSDMC",0.180188826467884,0.180188826467884,0.488987417378597,0.75,0.984615384615385
"PPM1F",0.6875,0.6875,0.94510174649097,0.779781820901355,0.979591836734694
"AADACL3",0.541966948128303,0.541966948128303,0.873948943503219,0.5,0.978260869565217
"SYT11",1,1,1,NA,0.967741935483871
"RCVRN",1,1,1,NA,0.956521739130435
"FBXO28",1,1,1,NA,0.961538461538462
"YBX2",1,0.34375,0.710820216562966,NA,0.96875
"NRP1",0.5,0.5,0.846573590279973,0.5,0.98936170212766
"SIX3",1,0.63671875,0.924150940307291,NA,0.956521739130435
"VXN",0.5,0.5,0.846573590279973,0.5,0.928571428571429
"ZFP92",1,0.25,0.596573590279973,NA,0.909090909090909
"NIFK",0.828125,0.828125,0.984302062496877,0.666666666666667,0.972222222222222
"SUCO",0.015625,0.015625,0.0806075481774949,0.101983038198389,0.988888888888889
"AMBP",0.5,0.5,0.846573590279973,0.5,0.981132075471698
"TMIE",1,1,1,NA,0.944444444444444
"OR6B2",1,1,1,NA,0.980392156862745
"EXOC8",0.75,0.1875,0.315667838824839,0.75,0.98
"FAM155B",1,1,1,NA,0.96969696969697
"RPS9",1,0.25,0.596573590279973,NA,0.75
"BICD1",1,1,1,1,0.987179487179487
"RGS22",0.36328125,0.36328125,0.73113183388026,0.857142857142857,0.991666666666667
"NUDT18",0.6875,0.6875,0.94510174649097,0.75,0.970588235294118
"CNPY2",0.5,0.5,0.846573590279973,0.5,0.95
"PCDHB10",0.08978271484375,0.08978271484375,0.306191631435962,0.875,NA
"NEBL",0.288215313094198,0.219852714592912,0.261580026388196,0.916666666666667,0.992647058823529
"NEURL2",1,1,1,NA,0.95
"SUV39H2",1,0.5,0.846573590279973,NA,0.947368421052632
"ALDH16A1",0.5,0.5,0.846573590279973,0.8,0.992125984251969
"DEF8",0.75,0.75,0.965761554338836,0.5,0.981132075471698
"ROR2",0.6875,0.6875,0.94510174649097,0.5,0.993006993006993
"DEPDC7",1,1,1,NA,0.96875
"ZNF71",0.25,0.25,0.596573590279973,0.5,0.98
"CX3CR1",1,1,1,NA,0.977777777777778
"CIAPIN1",0.5,0.5,0.846573590279973,0.5,0.961538461538462
"NPIPB2",1,1,1,NA,0.982758620689655
"CS",1,0.5,0.846573590279973,NA,0.928571428571429
"SLC30A10",1,0.11328125,0.359994401641795,NA,0.970588235294118
"COL5A3",0.2265625,0.2265625,0.562947645187978,0.857142857142857,0.995192307692308
"GSDMD",1,1,1,NA,0.983870967741935
"SGF29",1,0.5,0.846573590279973,NA,0.933333333333333
"SLC25A22",0.5,0.5,0.846573590279973,0.647583617650433,0.971428571428571
"CEACAM16",0.5,0.5,0.846573590279973,0.5,0.983606557377049
"ACTN1",1,0.75,0.965761554338836,NA,0.984126984126984
"FAM241A",0.9375,0.8125,0.823915172670711,0.9375,0.480397539463864
"NFKB1",1,0.3125,0.38493019270998,1,0.982758620689655
"UBE2T",0.75,0.75,0.965761554338836,0.5,0.928571428571429
"PEA15",1,1,1,NA,0.8
"TSSK6",1,0.19384765625,0.511890153355696,NA,0.941176470588235
"GUK1",0.5,0.5,0.846573590279973,0.5,0.96969696969697
"FRS2",1,1,1,NA,0.977272727272727
"HOMER1",1,0.1875,0.501370581294688,NA,0.923076923076923
"ARHGEF12",1,0.3125,0.675984628064276,NA,0.99009900990099
"THAP4",1,1,1,NA,0.983050847457627
"HELZ2",0.65625,0.65625,0.932671336456324,0.833333333333333,0.997518610421836
"SRSF6",1,0.34375,0.710820216562966,NA,0.975
"ZNF382",1,1,1,NA,0.971428571428571
"RECQL",0.74609375,0.61279296875,0.740890192628203,0.857142857142857,0.986301369863014
"KIF1BP",0.5,0.5,0.846573590279973,0.647583617650433,0.983870967741935
"ALX1",0.5,0.5,0.846573590279973,0.5,0.96875
"MED20",1,1,1,NA,0.958333333333333
"LARP1B",0.125,0.125,0.38493019270998,0.352416382349567,0.988888888888889
"DDHD2",0.75,0.75,0.965761554338836,0.666666666666667,0.985294117647059
"ADAP1",1,1,1,NA,0.975
"LMBR1L",0.5,0.5,0.846573590279973,0.600095344112258,0.979591836734694
"ACER3",1,1,1,NA,0.923076923076923
"RETSAT",0.27574216490126,0.27574216490126,0.630977772438501,0.875,0.986842105263158
"GCDH",0.5,0.5,0.846573590279973,0.5,0.980769230769231
"SCFD1",1,1,1,NA,0.977272727272727
"ACD",1,0.25,0.596573590279973,NA,0.983333333333333
"GPR152",1,1,1,NA,0.984126984126984
"PLPPR1",0.5,0.5,0.846573590279973,0.5,0.95
"PSRC1",0.69313276618493,0.69313276618493,0.947189294895354,0.833333333333333,0.981132075471698
"SPCS2",1,0.6875,0.94510174649097,NA,0.923076923076923
"PCDHA6",0.5,0.5,0.846573590279973,0.5,0.992647058823529
"KRIT1",0.5,0.5,0.846573590279973,0.5,0.984375
"FGF4",1,0.25,0.596573590279973,1,0.941176470588235
"ADAT3",0.5,0.5,0.846573590279973,0.5,0.982758620689655
"NPHP4",0.585647053292833,0.585647053292833,0.898990463234307,0.486448370507381,0.995884773662551
"PTPRO",0.5,0.5,0.846573590279973,0.5,0.991803278688525
"RBM14",1,0.623046875,0.917831237498511,NA,0.983870967741935
"MARCH8",0.6875,0.6875,0.94510174649097,0.75,0.96551724137931
"ST5",1,0.125,0.38493019270998,NA,0.98989898989899
"HIST1H3F",0.5,0.1875,0.446296560994629,0.5,0.888888888888889
"TRIM11",1,0.5,0.846573590279973,NA,0.974358974358974
"MYO1C",0.5,0.5,0.846573590279973,0.833333333333333,0.993975903614458
"CHRM1",1,0.34375,0.710820216562966,NA,0.961538461538462
"SERTM1",1,1,1,NA,0.909090909090909
"PCBP4",0.5,0.5,0.846573590279973,0.5,0.972972972972973
"CPD",0.75,0.3125,0.501370581294688,0.5,0.990384615384615
"DCST1",0.604736328125,0.604736328125,0.90889616702116,0.888888888888889,0.989130434782609
"OBP2B",0.5,0.376953125,0.596573590279972,0.666666666666667,0.947368421052632
"LAMP1",1,1,1,NA,0.981481481481482
"RB1",1,1,1,NA,0.981818181818182
"CCDC191",0.94612392783165,0.94612392783165,0.998521895046757,0.875,0.990740740740741
"LTA4H",1,1,1,NA,0.976744186046512
"CSDE1",0.5,0.6875,0.846573590279973,0.666666666666667,0.977272727272727
"GABRB3",1,0.19384765625,0.511890153355696,NA,0.947368421052632
"TTC9B",1,0.25390625,0.60195844276545,NA,0.875
"SORD",0.38720703125,0.29052734375,0.511489442249025,0.75,0.971428571428571
"BCAN",0.5,0.5,0.742810969879397,0.715694166316085,0.98936170212766
"OR51B5",0.03515625,0.03515625,0.152857717985508,0.03515625,0.96875
"ZNHIT1",0.125,0.125,0.38493019270998,0.352416382349567,0.95
"PCYOX1",0.96728515625,0.96728515625,0.999458936558564,0.75,0.984126984126984
"ADAM33",0.5,0.7255859375,0.846573590279973,0.8,0.988636363636364
"GGCX",0.6875,0.6875,0.94510174649097,0.666666666666667,0.986486486486487
"MKRN1",0.5,0.5,0.710820216562966,0.5,0.970588235294118
"DZIP1",0.3125,0.2265625,0.446296560994629,0.75,0.985915492957746
"MAP2K5",1,0.75,0.846573590279973,1,0.96969696969697
"FAM168A",1,1,1,NA,0.944444444444444
"CFAP70",0.75,0.75,0.965761554338836,0.75,0.986842105263158
"GTSF1",1,1,1,NA,0.909090909090909
"NFE2L1",0.5,0.5,0.846573590279973,0.5,0.986666666666667
"ZNF581",1,1,1,NA,0.923076923076923
"MYSM1",0.9375,0.63671875,0.652643358674781,0.5,0.982758620689655
"EPHB6",1,1,1,NA,0.991525423728814
"GMEB2",1,0.5,0.846573590279973,NA,0.974358974358974
"CACNG4",0.5,0.109375,0.315667838824839,0.5,0.952380952380952
"EYA4",1,0.5,0.846573590279973,NA,0.979166666666667
"PTGFRN",1,1,1,NA,0.988372093023256
"HEATR5B",0.34375,0.34375,0.710820216562966,0.833333333333333,0.994011976047904
"DERL1",1,1,1,NA,0.933333333333333
"WNT2B",1,1,1,NA,0.972972972972973
"LPCAT3",0.5,0.5,0.846573590279973,0.5,0.96969696969697
"H2AFY",1,0.5,0.846573590279973,NA,0.947368421052632
"PSMC5",1,0.5,0.846573590279973,NA,0.888888888888889
"PIK3C2B",0.25,0.25,0.596573590279973,0.5,0.994652406417112
"SULT1A2",0.15087890625,0.105056762695313,0.27040705345578,0.454282763545664,0.985294117647059
"PSG5",0.221034169197083,0.221034169197083,0.554671538544579,0.909090909090909,0.987012987012987
"LRRC4C",1,0.5,0.846573590279973,NA,0.980392156862745
"SPR",0.9375,0.9375,0.998004863566473,0.5,0.96
"MARCH4",0.5,0.5,0.846573590279973,0.5,0.978723404255319
"HNRNPK",1,0.5,0.846573590279973,NA,0.875
"SEMA6C",0.5,0.5,0.846573590279973,0.5,0.98780487804878
"POGZ",1,0.5,0.846573590279973,NA,0.99009900990099
"RAB12",1,0.5,0.846573590279973,NA,0.941176470588235
"AGPAT2",0.171875,0.171875,0.474544779940224,0.75,0.978260869565217
"TSC1",1,1,1,NA,0.989690721649485
"C11orf71",0.588098526000976,0.588098526000976,0.900296970520863,0.595393184333706,0.941176470588235
"MAP6",1,0.5,0.846573590279973,NA,0.978723404255319
"CEP170B",1,1,1,NA,0.995327102803738
"RRBP1",0.125,0.125,0.38493019270998,0.5,0.993939393939394
"MECOM",1,0.171875,0.474544779940224,NA,0.989583333333333
"GALR3",0.5,0.11328125,0.296839725799482,0.5,0.947368421052632
"PARD6A",0.25,0.5,0.596573590279973,0.25,0.961538461538462
"PLPPR3",1,1,1,NA,0.985915492957746
"HIF1A",1,1,1,NA,0.986666666666667
"SAP18",0.25,0.125,0.38493019270998,0.25,0.933333333333333
"PPP1R12C",0.25,0.25,0.596573590279973,0.5,0.985507246376812
"SSBP3",1,0.3125,0.675984628064276,NA,0.923076923076923
"ZNF609",0.5,0.5,0.846573590279973,0.5,0.991452991452991
"NRM",1,1,1,1,0.944444444444444
"PJA2",0.75,0.5,0.742810969879397,0.75,0.985294117647059
"ZFHX4",1,1,1,NA,0.997175141242938
"NKX6-1",1,0.5,0.846573590279973,NA,0.9375
"DALRD3",1,0.875,0.846573590279973,0.5,0.98
"GCH1",1,0.105056762695313,0.341776383661316,NA,0.923076923076923
"ATG4C",0.820358276367187,0.820358276367187,0.98280079177685,0.8,0.982758620689655
"KIAA1522",0.5,0.5,0.846573590279973,0.5,0.99236641221374
"AQP10",0.75,0.5,0.742810969879397,0.75,0.947368421052632
"LIMK2",0.875,0.875,0.991839968546457,0.666666666666667,0.984126984126984
"EYS",0.185649017235506,0.185649017235506,0.49826291318839,0.96,0.996894409937888
"PVR",0.8125,0.8125,0.981206983882324,0.666666666666667,0.978260869565217
"SLC45A2",0.3125,0.3125,0.675984628064276,0.666666666666667,0.98780487804878
"UTP15",1,1,1,NA,0.978260869565217
"ZNF283",0.3125,0.3125,0.675984628064276,0.666666666666667,0.980392156862745
"PHOSPHO2",1,1,1,NA,0.956521739130435
"STK17A",0.75,0.75,0.965761554338836,0.5,0.972972972972973
"TNFSF11",1,1,1,NA,0.971428571428571
"PIGG",0.5,0.5,0.846573590279973,0.8,0.992753623188406
"BIRC6",1,0.0625,0.235786795139986,NA,0.997252747252747
"MRPS2",0.5,0.5,0.846573590279973,0.5,0.975
"GABRG3",1,1,1,NA,0.972222222222222
"ARMC1",0.5,0.5,0.846573590279973,0.5,0.958333333333333
"PPP1R8",1,0.5,0.846573590279973,NA,0.928571428571429
"ABCA7",0.39192315110475,0.39192315110475,0.759033452143585,0.954545454545455,0.997005988023952
"FAU",1,0.5,0.846573590279973,NA,0.888888888888889
"DPEP3",0.7734375,0.7734375,0.972141648161857,0.8,0.984126984126984
"OLFM1",1,0.1875,0.501370581294688,NA,0.947368421052632
"ZNF454",0.75,0.75,0.965761554338836,0.75,0.975
"HDHD3",0.1875,0.1875,0.501370581294688,0.5,0.967741935483871
"CLPTM1L",0.63671875,0.63671875,0.924150940307291,0.666666666666667,0.982142857142857
"TRMT2B",0.1875,0.1875,0.501370581294688,0.666666666666667,0.956521739130435
"SAGE1",0.3125,0.3125,0.675984628064276,0.666666666666667,0.982456140350877
"UTS2R",0.2265625,0.2265625,0.562947645187978,0.75,0.964285714285714
"PMEPA1",1,1,1,NA,0.958333333333333
"GALNT16",1,1,1,1,0.984848484848485
"MPHOSPH8",0.5,0.5,0.846573590279973,0.5,0.984375
"LTC4S",0.553073452582489,0.553073452582489,0.880639202667182,0.666666666666667,0.5
"DPYD",0.353441130745977,0.353441130745977,0.721033457674821,0.9,0.992592592592593
"NCBP2",0.5,0.1875,0.446296560994629,0.5,0.833333333333333
"AKNA",0.08984375,0.08984375,0.306338727565076,0.833333333333333,0.995
"RABGEF1",1,0.5,0.846573590279973,NA,0.979591836734694
"TSPEAR",0.580590128898621,0.580590128898621,0.896262920888688,0.888888888888889,0.991379310344828
"ZNRF3",1,1,1,NA,0.986666666666667
"PAK5",1,1,1,NA,0.985294117647059
"MEF2B",0.5,0.75,0.846573590279973,0.5,0.967741935483871
"SYT14",1,1,1,NA,0.980392156862745
"ZNF785",0.65625,0.65625,0.932671336456324,0.666666666666667,0.979591836734694
"PRPSAP1",0.5,0.5,0.846573590279973,0.602632907138077,0.970588235294118
"FYN",1,0.25390625,0.60195844276545,NA,0.958333333333333
"MPPED2",1,0.5,0.846573590279973,NA,0.928571428571429
"FEN1",1,1,1,NA,0.966666666666667
"CCDC58",0.5,0.5,0.846573590279973,0.5,0.928571428571429
"LPAR2",1,1,1,NA,0.966666666666667
"PROSER2",1,1,1,NA,0.980769230769231
"EIF5A2",0.75,0.5,0.742810969879397,0.5,0.888888888888889
"PRKD1",0.1875,0.1875,0.501370581294688,0.75,0.988505747126437
"ATXN2",1,1,1,NA,0.987654320987654
"LAX1",0.8125,0.8125,0.981206983882324,0.666666666666667,0.978723404255319
"KMT2A",1,0.179641723632813,0.48804898850748,NA,0.995215311004785
"SOX14",1,0.5,0.846573590279973,NA,0.9
"DNAJC9",1,1,1,NA,0.95
"SIRPA",1,0.5,0.846573590279973,NA,0.983606557377049
"LINGO4",0.1875,0.1875,0.501370581294688,0.75,0.985507246376812
"BICD2",1,0.5,0.846573590279973,NA,0.988095238095238
"KRT16",0.08984375,0.08984375,0.306338727565076,0.8,0.986666666666667
"SSH1",0.5,0.5,0.846573590279973,0.5,0.990990990990991
"GADD45G",1,0.75,0.965761554338836,NA,0.916666666666667
"HSF2",0.5,0.5,0.742810969879397,0.5,0.956521739130435
"ZNF619",0.25,0.25,0.596573590279973,0.5,0.987012987012987
"RAB24",1,0.5,0.846573590279973,NA,0.9375
"HMGXB4",1,0.25,0.596573590279973,NA,0.977777777777778
"NT5DC2",1,1,1,1,0.984126984126984
"CIAO2B",1,1,1,NA,0.916666666666667
"COL4A5",0.5,0.5,0.846573590279973,0.5,0.98780487804878
"SLC25A46",1,1,1,NA,0.972972972972973
"KPNA1",1,0.5,0.846573590279973,NA,0.916666666666667
"IL10RA",1,1,1,NA,0.988505747126437
"KYAT1",0.8125,0.8125,0.981206983882324,0.75,0.983050847457627
"EPHA10",0.25172233581543,0.0664509425977311,0.127701783967273,0.9,0.992063492063492
"HNRNPC",1,0.5,0.846573590279973,NA,0.909090909090909
"FAM3D",0.3125,0.3125,0.675984628064276,0.75,0.96
"POU2F1",0.5,0.5,0.846573590279973,0.5,0.98
"BECN1",0.5,0.5,0.846573590279973,0.5,0.964285714285714
"MTA2",1,1,1,NA,0.96969696969697
"MAP1LC3B",1,0.5,0.846573590279973,NA,0.888888888888889
"TNPO3",0.5,0.0625,0.235786795139986,0.5,0.977777777777778
"RFC2",0.875,0.875,0.991839968546457,0.5,0.962962962962963
"MAMSTR",0.8125,0.8125,0.981206983882324,0.8125,0.96969696969697
"TWIST2",1,0.25,0.596573590279973,NA,0.833333333333333
"CELA2B",0.875,0.875,0.991839968546457,0.666666666666667,0.979591836734694
"NT5C2",0.3125,0.3125,0.675984628064276,0.602416382349567,0.962962962962963
"GFRA2",1,0.5,0.846573590279973,NA,0.979166666666667
"UBE2D1",1,0.5,0.846573590279973,NA,0.5
"TUBA1B",1,0.5,0.846573590279973,NA,0.5
"SF3B6",1,0.5,0.846573590279973,NA,0.5
"RPS4X",1,0.5,0.846573590279973,NA,0.5
"GAS2L1",0.5,0.5,0.846573590279973,0.5,0.96875
"CRAT",0.3125,0.3125,0.675984628064276,0.666666666666667,0.989690721649485
"DCAF6",0.5,0.5,0.846573590279973,0.5,0.986486486486487
"WSCD2",1,1,1,0.666666666666667,0.985915492957746
"SYNC",0.5,0.5,0.846573590279973,0.666666666666667,0.983333333333333
"ZBTB7C",1,1,1,NA,0.986486486486487
"WAPL",1,0.3125,0.675984628064276,NA,0.987012987012987
"ESF1",1,1,1,1,0.983870967741935
"RASGEF1C",0.75,0.75,0.965761554338836,0.5,0.972222222222222
"STX10",0.0625,0.0625,0.235786795139986,0.0625,0.970588235294118
"MOG",0.5,0.5,0.846573590279973,0.5,0.954545454545455
"RIPK3",0.543921696223698,0.543921696223698,0.875142804029476,0.888888888888889,0.983870967741935
"SEC31B",0.56603029978578,0.56603029978578,0.888162484292338,0.916666666666667,0.992805755395683
"RSRC1",0.25,0.25,0.596573590279973,0.5,0.972222222222222
"SNU13",1,0.5,0.846573590279973,NA,0.75
"ABCA3",0.6875,0.6875,0.94510174649097,0.666666666666667,0.995670995670996
"RNF130",1,0.5,0.846573590279973,NA,0.975609756097561
"AVP",1,1,1,NA,0.875
"SLC20A2",0.5,0.5,0.846573590279973,0.5,0.977272727272727
"BCL9L",1,1,1,NA,0.994318181818182
"CFHR5",0.769304408931617,0.769304408931617,0.971068751107,0.833333333333333,0.987951807228916
"CDV3",1,0.5,0.846573590279973,NA,0.933333333333333
"TXLNG",1,0.5,0.846573590279973,NA,0.956521739130435
"OR2T29",1,0.75,0.846573590279973,1,0.666666666666667
"DAP",0.0625,0.0625,0.235786795139986,0.0625,0.888888888888889
"TBC1D3L",1,0.25,0.596573590279973,NA,0.75
"LAMTOR1",1,1,1,NA,0.916666666666667
"SLC6A11",1,0.5,0.846573590279973,NA,0.977272727272727
"DNAJB12",1,1,1,NA,0.981818181818182
"STPG2",0.0307141728699207,0.0307141728699207,0.137692591385578,0.8,0.980769230769231
"INPP5J",0.25,0.25,0.596573590279973,0.25,0.985507246376812
"CNOT9",1,0.5,0.846573590279973,NA,0.833333333333333
"RNF6",0.5,0.5,0.846573590279973,0.5,0.987951807228916
"MYBPC1",1,0.3125,0.675984628064276,NA,0.989795918367347
"MAN1A2",0.5,0.5,0.846573590279973,0.5,0.967741935483871
"LAGE3",1,1,1,NA,0.909090909090909
"RPL36AL",1,0.9921875,0.846573590279973,0.5,0.75
"HEXIM1",0.5,0.5,0.742810969879397,0.5,0.961538461538462
"GLCCI1",1,1,1,NA,0.970588235294118
"HPS4",0.75,0.75,0.965761554338836,0.5,0.990825688073395
"CNTRL",0.153728127479553,0.153728127479553,0.44159475222858,0.928571428571429,0.995515695067265
"CDK5RAP2",0.85546875,0.85546875,0.989012310590666,0.875,0.995515695067265
"DNAJC30",1,1,1,1,0.96
"AMFR",1,1,1,1,0.979166666666667
"HNRNPUL1",1,1,1,NA,0.982456140350877
"SPATC1",0.179641723632813,0.179641723632813,0.48804898850748,0.8,0.99
"YWHAB",1,0.5,0.846573590279973,NA,0.9
"F2RL1",0.03271484375,0.03271484375,0.144597200475335,0.03271484375,0.976190476190476
"SIGMAR1",1,0.5,0.846573590279973,NA,0.888888888888889
"TM7SF2",0.5,0.5,0.846573590279973,0.5,0.981818181818182
"ZNF490",0.5,0.5,0.846573590279973,0.5,0.98
"TCTEX1D4",0.75,0.3125,0.501370581294688,0.75,0.944444444444444
"CDH11",1,1,1,NA,0.987012987012987
"NTNG1",1,0.25,0.596573590279973,NA,0.96875
"SYNGR1",1,1,1,NA,0.967741935483871
"TNNT3",0.8125,0.8125,0.981206983882324,0.666666666666667,0.96
"SPDYE4",0.5,0.5,0.846573590279973,0.5,0.967741935483871
"UCK1",1,1,1,0.5,0.952380952380952
"ASCL1",1,0.5,0.846573590279973,NA,0.928571428571429
"SYT3",1,1,1,NA,0.972972972972973
"MYL12A",1,0.3125,0.675984628064276,NA,0.875
"IGF2BP1",1,0.5,0.846573590279973,NA,0.962962962962963
"GLYAT",0.5,0.5,0.846573590279973,0.5,0.977777777777778
"TMEM132B",1,1,1,NA,0.990566037735849
"EIF4H",0.5,0.5,0.710820216562966,0.5,0.909090909090909
"UBIAD1",0.5,0.5,0.846573590279973,0.5,0.961538461538462
"DMAC2",0.5,0.5,0.846573590279973,0.666666666666667,0.976190476190476
"RPL29",1,0.25,0.596573590279973,NA,0.928571428571429
"NELFE",1,1,1,NA,0.956521739130435
"PPM1G",0.5,0.75,0.846573590279973,0.5,0.958333333333333
"RANBP17",0.048126220703125,0.048126220703125,0.194137715072778,0.909090909090909,0.992
"CACNB3",0.5,0.5,0.846573590279973,0.5,0.98
"A2M",0.875,0.875,0.991839968546457,0.666666666666667,0.991452991452991
"DPM3",1,1,1,NA,0.888888888888889
"TNNI3K",0.787821888923645,0.787821888923645,0.975704208654835,0.888888888888889,0.99
"SNAI1",1,1,1,NA,0.947368421052632
"LCT",0.75,0.75,0.965761554338836,0.5,0.993464052287582
"ACOT12",0.303619384765625,0.303619384765625,0.665527736157895,0.875,0.986666666666667
"LRMP",0.14453125,0.14453125,0.424092197960576,0.8,0.975609756097561
"AC020909.1",1,1,1,NA,0.9375
"NPAS4",1,0.5,0.846573590279973,NA,0.985507246376812
"ZRANB2",0.5,0.75,0.846573590279973,0.5,0.952380952380952
"ACVR2A",1,0.5,0.846573590279973,NA,0.952380952380952
"GPAT2",0.125,0.0078125,0.045718986436872,0.5,0.985294117647059
"RTP1",1,1,1,NA,0.976744186046512
"HPCA",1,0.25,0.596573590279973,NA,0.888888888888889
"SLC25A52",1,1,1,NA,0.966666666666667
"YES1",0.5,0.5,0.846573590279973,0.5,0.970588235294118
"RRP1B",1,1,1,NA,0.984615384615385
"CNN1",1,1,1,NA,0.962962962962963
"SERP1",1,0.5,0.846573590279973,NA,0.8
"TMEM230",1,1,1,NA,0.958333333333333
"HID1",0.737492606353786,0.737492606353786,0.962058526869105,0.666068028685701,0.985074626865672
"KCNV2",0.03515625,0.03515625,0.152857717985508,0.545167235300867,0.991304347826087
"SGSM2",0.5,0.5,0.846573590279973,0.647583617650433,0.993288590604027
"UBAP2",0.5,0.5,0.846573590279973,0.5,0.992700729927007
"TCF21",1,1,1,NA,0.9375
"AP2M1",1,0.5,0.846573590279973,NA,0.562832958189001
"PLAC8",1,1,1,NA,0.9
"HOXC12",1,0.5,0.846573590279973,NA,0.954545454545455
"CCDC183",0.5,0.5,0.846573590279973,0.75,0.989247311827957
"DCUN1D5",1,0.5,0.846573590279973,NA,0.888888888888889
"CCDC107",0.875,0.875,0.991839968546457,0.5,0.967741935483871
"FITM1",0.5,0.5,0.846573590279973,0.666666666666667,0.975609756097561
"MAPK1",1,1,1,NA,0.857142857142857
"PTPRF",1,0.0716533271479423,0.260525456394036,NA,0.994949494949495
"ICE1",0.5,0.5,0.846573590279973,0.5,0.995348837209302
"COL11A2",0.5,0.5,0.846573590279973,0.666666666666667,0.992537313432836
"KRT83",0.117961321034175,0.117961321034175,0.370091671210191,0.857142857142857,0.986842105263158
"MYL2",0.6875,0.6875,0.94510174649097,0.5,0.9375
"RAB2B",0.5,0.5,0.846573590279973,0.5,0.941176470588235
"TSPOAP1",0.5,0.5,0.846573590279973,0.5,0.995121951219512
"MYMK",1,1,1,1,0.96
"MAPK15",0.685470581054688,0.685470581054688,0.94433833825164,0.875,0.989795918367347
