"","LoF_pvalue","All_variants_pvalue","fisher_combine_pvalue","LoF_ACAT_pvalue","Missense_ACAT_pvalue"
"SIDT1",0.314529418945313,0.314529418945313,0.678338572906542,0.449708649049241,0.988372093023256
"NAA50",1,0.6875,0.94510174649097,NA,0.833333333333333
"ATP6V1A",1,0.171875,0.474544779940224,NA,0.928571428571429
"GRAMD1C",0.180797304026783,0.180797304026783,0.49002916953397,0.833333333333333,0.981481481481482
"ZDHHC23",1,1,1,1,0.958333333333333
"DRD3",1,1,1,NA,0.96
"TIGIT",1,1,1,NA,0.958333333333333
"ZBTB20",1,0.105056762695313,0.341776383661316,NA,0.947368421052632
"CNTN6",0.93927525752224,0.93927525752224,0.998117756300588,0.923076923076923,0.991452991452991
"VGLL4",0.5,0.5,0.846573590279973,0.5,0.958333333333333
"GAP43",0.5,0.5,0.846573590279973,0.5,0.956521739130435
"LSAMP",1,1,1,NA,0.95
"TAMM41",1,1,1,NA,0.964285714285714
"IGSF11",0.5,0.5,0.846573590279973,0.5,0.96551724137931
"C3orf30",1,1,1,NA,0.972972972972973
"UPK1B",0.8125,0.8125,0.981206983882324,0.75,0.962962962962963
"B4GALT4",0.5,0.5,0.846573590279973,0.5,0.941176470588235
"ARHGAP31",1,1,1,NA,0.990566037735849
"TMEM39A",1,1,1,NA,0.944444444444444
"POGLUT1",0.75,0.75,0.965761554338836,0.75,0.95
"TIMMDC1",1,1,1,NA,0.96551724137931
"CD80",1,1,1,NA,0.947368421052632
"ADPRH",0.604736328125,0.604736328125,0.90889616702116,0.666666666666667,0.956521739130435
"PLA1A",0.5,0.5,0.846573590279972,0.5,0.977777777777778
"POPDC2",0.61279296875,0.61279296875,0.912894926227959,0.61279296875,0.973684210526316
"COX17",1,1,1,NA,NA
"MAATS1",0.6875,0.6875,0.94510174649097,0.779781820901355,0.987341772151899
"NR1I2",1,1,1,NA,0.983870967741935
"GSK3B",1,0.75,0.846573590279973,1,0.928571428571429
"GPR156",1,1,1,1,0.984126984126984
"LRRC58",1,0.980712890625,0.999458936558564,1,0.9375
"FSTL1",1,1,1,NA,0.954545454545455
"NDUFB4",1,1,1,NA,0.909090909090909
"HGD",0.8125,0.8125,0.981206983882324,0.666666666666667,0.975
"RABL3",0.6875,0.6875,0.94510174649097,0.6875,0.944444444444444
"GTF2E1",1,1,1,NA,0.971428571428571
"STXBP5L",1,1,1,NA,0.986301369863014
"POLQ",0.814350982764494,0.814350982764494,0.981589213974883,0.933333333333333,0.994350282485876
"TIMP4",1,1,1,1,0.962962962962963
"ARGFX",0.3125,0.3125,0.675984628064276,0.3125,0.9375
"FBXO40",0.580590128898621,0.580590128898621,0.896262920888688,0.857142857142857,0.986666666666667
"HCLS1",0.7734375,0.7734375,0.972141648161857,0.666666666666667,0.981818181818182
"GOLGB1",0.7734375,0.7734375,0.972141648161857,0.5,0.994736842105263
"IQCB1",0.592735290527344,0.592735290527344,0.902740215925116,0.8,0.96875
"EAF2",1,1,1,NA,0.928571428571429
"SLC15A2",0.5,0.5,0.846573590279973,0.666666666666667,0.98
"ILDR1",0.828125,0.828125,0.984302062496877,0.837584866911351,0.985294117647059
"CD86",1,1,1,NA,0.95
"CASR",1,1,1,NA,0.972972972972973
"CSTA",1,1,1,NA,0.833333333333333
"CCDC58",1,1,1,NA,0.8
"FAM162A",0.763435170054436,0.763435170054436,0.969506988221296,0.763435170054436,0.909090909090909
"WDR5B",0.986232910993853,0.986232910993853,0.999904795725954,0.875,0.96551724137931
"KPNA1",1,0.875,0.991839968546457,NA,0.857142857142857
"PARP9",1,1,1,NA,0.984848484848485
"DTX3L",1,1,1,NA,0.976744186046512
"PARP15",0.98046875,0.98046875,0.999808011102705,0.5,0.977272727272727
"PARP14",1,0.9375,0.993787710702062,1,0.98876404494382
"HSPBAP1",1,1,1,NA,0.96969696969697
"DIRC2",0.376953125,0.376953125,0.744721574558559,0.5,0.96
"SEMA5B",0.63671875,0.7255859375,0.883026271491819,0.667212508357475,0.989247311827957
"PDIA5",0.74609375,0.74609375,0.964627606010508,0.75,0.978723404255319
"SEC22A",0.5,0.5,0.846573590279973,0.647583617650433,0.964285714285714
"ADCY5",1,0.227249145507813,0.563966091954789,NA,0.986301369863014
"PPARG",1,0.00960540771484376,0.0542266476109519,NA,0.95
"MYLK",0.63671875,0.7255859375,0.883026271491819,0.666666666666667,0.993589743589744
"CCDC14",0.686448714921426,0.686448714921426,0.944707032666472,0.833333333333333,0.984848484848485
"ROPN1",0.5,0.5,0.846573590279973,0.5,0.833333333333333
"KALRN",1,1,1,NA,0.986666666666667
"UMPS",0.75,0.984375,0.965761554338836,0.5,0.971428571428571
"ITGB5",1,1,1,NA,0.984375
"TSEN2",0.63671875,0.63671875,0.924150940307291,0.720929401822959,0.976190476190476
"MUC13",0.5,0.5,0.846573590279973,0.5,0.979166666666667
"HEG1",0.8125,0.8125,0.981206983882324,0.666666666666667,0.991304347826087
"SLC12A8",0.674206086395542,0.674206086395542,0.939991238044991,0.8,0.985714285714286
"ZNF148",1,0.75,0.965761554338836,NA,0.947368421052632
"SNX4",0.5,0.5,0.846573590279973,0.5,0.964285714285714
"OSBPL11",1,1,1,NA,0.975609756097561
"MKRN2",0.5,0.5,0.846573590279973,0.5,0.978260869565217
"RAF1",1,0.25,0.596573590279973,NA,0.96
"ALG1L",0.5,0.5,0.846573590279973,0.5,0.857142857142857
"ROPN1B",0.6875,0.6875,0.94510174649097,0.6875,0.875
"SLC41A3",0.5,0.5,0.846573590279973,0.5,0.970588235294118
"ALDH1L1",0.314529418945313,0.314529418945313,0.678338572906542,0.621118941590843,0.989010989010989
"KLF15",1,0.75,0.965761554338836,NA,0.96875
"ZXDC",1,0.953857421875,0.997268336385057,1,0.985294117647059
"UROC1",0.744312109207385,0.744312109207385,0.964103627329236,0.75,0.989473684210526
"CHST13",1,1,1,NA,0.941176470588235
"C3orf22",1,1,1,NA,0.888888888888889
"TXNRD3",0.2265625,0.2265625,0.562947645187978,0.416872699927357,0.857142857142857
"CHCHD6",1,1,1,1,0.964285714285714
"PLXNA1",1,1.37202441692353e-05,0.000167340853314089,NA,0.993630573248408
"TMEM40",1,1,1,1,0.964285714285714
"TPRA1",1,1,1,NA,0.974358974358974
"MCM2",0.9375,0.9375,0.998004863566473,0.5,0.988636363636364
"PODXL2",1,1,1,NA,0.972222222222222
"ABTB1",0.623046875,0.623046875,0.917831237498511,0.644481402802528,0.983050847457627
"MGLL",1,1,1,NA,0.958333333333333
"KBTBD12",0.43396970021422,0.43396970021422,0.796239170664197,0.8,0.976744186046512
"CAND2",0.34375,0.29052734375,0.474544779940224,0.75,0.990654205607477
"SEC61A1",1,1,1,NA,0.888888888888889
"RUVBL1",1,1,1,NA,0.9375
"EEFSEC",0.125,0.1875,0.315667838824839,0.352416382349567,0.984126984126984
"RPL32",1,1,1,NA,0.75
"DNAJB8",1,1,1,NA,0.972972972972973
"GATA2",1,1,1,NA,0.95
"RPN1",1,1,1,1,0.973684210526316
"RAB7A",1,1,1,NA,0.75
"ACAD9",0.74609375,0.74609375,0.964627606010508,0.74609375,0.985507246376812
"KIAA1257",0.5,0.5,0.846573590279973,0.676548098125183,0.96551724137931
"EFCC1",0.172464225441218,0.172464225441218,0.475581389914629,0.323468133301927,0.976190476190476
"IQSEC1",1,1,1,NA,0.988235294117647
"GP9",1,1,1,NA,0.958333333333333
"RAB43",1,1,1,NA,1
"ISY1",1,1,1,NA,0.64923420686712
"CNBP",1,1,1,NA,0.5
"COPG1",1,1,1,NA,0.984615384615385
"HMCES",0.25,0.25,0.596573590279973,0.5,0.971428571428571
"H1FX",1,1,1,NA,0.9375
"EFCAB12",1,1,1,0.5,0.984126984126984
"MBD4",0.8125,0.8125,0.981206983882324,0.666666666666667,0.973684210526316
"IFT122",0.584094047546386,0.584094047546386,0.898157485258433,0.857142857142857,0.989473684210526
"RHO",0.75,0.75,0.965761554338836,0.75,0.966666666666667
"H1FOO",1,1,1,NA,0.967741935483871
"PLXND1",0.75,0.561192835623842,0.78609257025321,0.75,0.993788819875776
"TMCC1",1,1,1,NA,0.944444444444444
"TRH",1,1,1,NA,0.964285714285714
"COL6A5",0.315228245893401,0.315228245893401,0.679146114670646,0.962962962962963,0.994565217391304
"COL6A6",0.741971817999298,0.741971817999298,0.96340886836024,0.96551724137931,0.995708154506438
"PIK3R4",1,0.9375,0.991839968546457,1,0.986842105263158
"ATP2C1",0.5,0.5,0.742810969879397,0.5,0.971428571428571
"ASTE1",1,1,1,0.5,0.982758620689655
"NEK11",0.5,0.5,0.846573590279973,0.647295375467632,0.980769230769231
"NUDT16",0.125,0.125,0.38493019270998,0.125,0.9375
"MRPL3",0.5,0.5,0.846573590279973,0.715694166316085,0.964285714285714
"CPNE4",1,0.5,0.846573590279973,NA,0.954545454545455
"ACPP",0.36328125,0.36328125,0.73113183388026,0.8,0.971428571428571
"DNAJC13",1,1,1,NA,0.992647058823529
"ACAD11",0.846271872520447,0.846271872520447,0.98752701096282,0.833333333333333,0.982142857142857
"UBA5",1,1,1,NA,0.916666666666667
"NPHP3",0.345018982887268,0.345018982887268,0.712172948645603,0.888888888888889,0.989583333333333
"NUP210",0.894943237304688,0.894943237304688,0.994277448258596,0.857142857142857,0.99492385786802
"TMEM108",1,1,1,NA,0.979166666666667
"BFSP2",1,1,1,NA,0.978260869565217
"CDV3",1,0.5,0.846573590279973,NA,0.875
"TOPBP1",1,1,1,NA,0.990384615384615
"TF",1,1,1,NA,0.982456140350877
"SRPRB",1,1,1,1,0.952380952380952
"RAB6B",1,0.34375,0.710820216562966,NA,0.833333333333333
"SLCO2A1",0.6875,0.6875,0.94510174649097,0.666666666666667,0.985915492957746
"AMOTL2",0.875,0.875,0.991839968546457,0.666666666666667,0.986842105263158
"ANAPC13",1,1,1,NA,0.75
"CEP63",0.778965830802917,0.778965830802917,0.97354222328446,0.9,0.984375
"KY",0.25,0.25,0.596573590279973,0.5,0.985074626865672
"EPHB1",1,1,1,NA,0.984615384615385
"HDAC11",1,1,1,NA,0.96551724137931
"FBLN2",0.109375,0.109375,0.351418914689539,0.5,0.992957746478873
"PPP2R3A",0.5,0.5,0.846573590279973,0.5,0.99009900990099
"MSL2",1,1,1,NA,0.967741935483871
"PCCB",0.38720703125,0.38720703125,0.754587422494125,0.8,0.982456140350877
"STAG1",1,1,1,NA,0.952380952380952
"SLC35G2",1,1,1,NA,0.96551724137931
"NCK1",1,1,1,NA,0.941176470588235
"IL20RB",0.303619384765625,0.303619384765625,0.665527736157895,0.5,0.954545454545455
"SOX14",1,0.5,0.846573590279973,NA,0.833333333333333
"CLDN18",0.875,0.875,0.991839968546457,0.5,0.923076923076923
"DZIP1L",0.2265625,0.2265625,0.562947645187978,0.666666666666667,0.986486486486487
"A4GNT",1,1,1,NA,0.961538461538462
"DBR1",0.63671875,0.63671875,0.924150940307291,0.666666666666667,0.970588235294118
"WNT7A",1,1,1,NA,0.961538461538462
"ARMC8",0.5,0.5,0.846573590279973,0.5,0.956521739130435
"NME9",0.6875,0.6875,0.94510174649097,0.5,0.9375
"MRAS",1,0.376953125,0.744721574558559,NA,0.75
"ESYT3",0.797563552856445,0.797563552856445,0.977967449639227,0.9,0.987179487179487
"CEP70",0.868412017822266,0.868412017822266,0.990935402771002,0.9,0.975609756097561
"FAIM",0.5,0.5,0.846573590279973,0.647583617650433,0.941176470588235
"PIK3CB",1,1,1,1,0.977272727272727
"MRPS22",0.85546875,0.85546875,0.989012310590666,0.8,0.974358974358974
"COPB2",1,1,1,NA,0.96969696969697
"RBP2",0.75,0.75,0.965761554338836,0.75,0.928571428571429
"RBP1",1,1,1,NA,0.909090909090909
"NMNAT3",0.0717315673828125,0.0717315673828125,0.260731648355902,0.0717315673828125,0.95
"CLSTN2",1,1,1,NA,0.988095238095238
"TRIM42",0.988672077655792,0.988672077655792,0.999935595436133,0.980361106861183,0.985074626865672
"SLC25A36",1,1,1,NA,0.9375
"SPSB4",0.5,0.5,0.846573590279973,0.666666666666667,0.967741935483871
"CHCHD4",1,1,1,NA,0.833333333333333
"TMEM43",0.74609375,0.74609375,0.964627606010508,0.8,0.978723404255319
"ZBTB38",1,1,1,1,0.982142857142857
"XPC",0.5,0.5,0.846573590279973,0.715694166316085,0.987654320987654
"RASA2",0.6875,0.6875,0.94510174649097,0.75,0.958333333333333
"RNF7",1,1,1,NA,0.687167041810999
"GRK7",0.890625,0.890625,0.993787710702062,0.666666666666667,0.981132075471698
"LSM3",0.1875,0.1875,0.501370581294688,0.1875,0.8
"ATP1B3",1,1,1,NA,0.9
"TFDP2",0.5,0.5,0.846573590279973,0.5,0.964285714285714
"GK5",1,1,1,NA,0.944444444444444
"XRN1",0.5,0.5,0.846573590279973,0.5,0.988505747126437
"ATR",0.34375,0.14453125,0.296839725799482,0.672851241980827,0.991071428571429
"PLS1",1,1,1,0.5,0.971428571428571
"TRPC1",1,0.973374042951036,0.988447243685213,0.666666666666667,0.96875
"PCOLCE2",0.1875,0.1875,0.501370581294688,0.666666666666667,0.96969696969697
"PAQR9",1,0.998046875,0.99999809140839,NA,0.909090909090909
"U2SURP",1,1,1,NA,0.966666666666667
"CHST2",1,0.5,0.846573590279973,NA,0.958333333333333
"SLC9A9",0.80615234375,0.80615234375,0.979864100213396,0.913916905409364,0.982758620689655
"SLC6A6",0.85546875,0.78802490234375,0.885509143996746,0.85546875,0.954545454545455
"PLOD2",0.8125,0.8125,0.981206983882324,0.666666666666667,0.984615384615385
"PLSCR4",0.2265625,0.2265625,0.562947645187978,0.397367092861923,0.941176470588235
"PLSCR2",1,1,1,NA,0.933333333333333
"PLSCR1",0.21197509765625,0.21197509765625,0.540809199707367,0.21197509765625,0.933333333333333
"CCDC174",1,1,1,NA,0.978260869565217
"PLSCR5",1,1,1,NA,0.944444444444444
"C3orf20",0.951873779296875,0.951873779296875,0.998822895274565,0.8,0.989583333333333
"ZIC4",0.8665771484375,0.8665771484375,0.990674583064462,0.855003229218031,0.954545454545455
"FGD5",1,1,1,NA,0.993103448275862
"AGTR1",0.25,0.25,0.596573590279973,0.5,0.954545454545455
"CPB1",0.425277009606362,0.425277009606362,0.788895034250789,0.888888888888889,0.976190476190476
"CPA3",0.65625,0.65625,0.932671336456324,0.666666666666667,0.980392156862745
"GYG1",0.77087084017694,0.77087084017694,0.971477983063223,0.754701902056614,0.956521739130435
"HLTF",0.820358276367187,0.820358276367187,0.98280079177685,0.875,0.985507246376812
"HPS3",0.63671875,0.63671875,0.924150940307291,0.75,0.988095238095238
"CP",0.5,0.5,0.846573590279973,0.647583617650433,0.985507246376812
"TM4SF18",0.105056762695313,0.105056762695313,0.341776383661316,0.666666666666667,0.928571428571429
"TM4SF1",0.75,0.75,0.965761554338836,0.75,0.941176470588235
"TM4SF4",0.828125,0.828125,0.984302062496877,0.828125,0.954545454545455
"WWTR1",1,1,1,NA,0.958333333333333
"COMMD2",0.6875,0.6875,0.94510174649097,0.666666666666667,0.888888888888889
"ANKUB1",1,1,1,1,NA
"RNF13",1,1,1,1,0.928571428571429
"PFN2",1,1,1,NA,1
"NR2C2",1,1,1,NA,0.947368421052632
"TSC22D2",0.5,0.5,0.846573590279973,0.5,NA
"MRPS25",1,1,1,NA,0.909090909090909
"SERP1",1,1,1,NA,0.5
"EIF2A",1,1,1,0.5,0.96969696969697
"SIAH2",1,0.3125,0.675984628064276,NA,0.888888888888889
"CLRN1",0.371414679364534,0.371414679364534,0.739277188268338,0.666666666666667,0.952380952380952
"MED12L",0.5,0.5,0.846573590279973,0.5,0.990654205607477
"GPR171",1,1,1,NA,0.941176470588235
"P2RY14",0.125,0.125,0.38493019270998,0.125,0.962962962962963
"GPR87",1,1,1,1,0.974358974358974
"P2RY13",1,1,1,NA,0.961538461538462
"P2RY12",1,1,1,NA,0.952380952380952
"IGSF10",0.738266468048096,0.738266468048096,0.962293761278177,0.909090909090909,0.995024875621891
"AADACL2",1,1,1,NA,0.967741935483871
"AADAC",1,1,1,NA,0.958333333333333
"SUCNR1",1,1,1,NA,0.954545454545455
"CAPN7",0.75,0.75,0.965761554338836,0.5,0.976744186046512
"MBNL1",1,0.0625,0.235786795139986,NA,0.888888888888889
"SH3BP5",1,0.3125,0.38493019270998,1,0.967741935483871
"P2RY1",1,1,1,NA,0.909090909090909
"RAP2B",1,1,1,NA,NA
"METTL6",0.5,0.5,0.846573590279973,0.5,0.916666666666667
"ARHGEF26",0.14453125,0.14453125,0.424092197960576,0.473654816736957,0.98780487804878
"DHX36",1,1,1,NA,0.979591836734694
"EAF1",1,1,1,NA,0.954545454545455
"GPR149",0.5,0.5,0.846573590279973,0.5,0.985507246376812
"COLQ",0.70947265625,0.70947265625,0.952987313340813,0.875,0.981818181818182
"MME",0.567916879779659,0.567916879779659,0.889233010935005,0.857142857142857,0.984126984126984
"PLCH1",1,1,1,NA,0.990196078431373
"HACL1",0.261733531951904,0.261733531951904,0.612568577380933,0.833333333333333,0.98
"C3orf33",0.85546875,0.85546875,0.989012310590666,0.967225362763275,0.954545454545455
"SLC33A1",1,0.5,0.846573590279973,NA,0.928571428571429
"GMPS",1,1,1,NA,0.947368421052632
"KCNAB1",1,1,1,1,0.95
"BTD",0.180797304026783,0.180797304026783,0.49002916953397,0.303619384765625,0.976190476190476
"SSR3",1,1,1,NA,0.888888888888889
"TIPARP",1,1,1,NA,0.96875
"ANKRD28",1,1,1,NA,0.984126984126984
"LEKR1",0.696380615234375,0.696380615234375,0.948372143625449,0.75,NA
"CCNL1",1,0.1875,0.501370581294688,NA,0.96875
"VEPH1",0.696380615234375,0.696380615234375,0.948372143625449,0.8,0.984848484848485
"PTX3",0.875,0.875,0.991839968546457,0.875,0.956521739130435
"SHOX2",1,1,1,NA,0.941176470588235
"RSRC1",0.5,0.5,0.846573590279973,0.5,0.96969696969697
"MLF1",0.1875,0.1875,0.501370581294688,0.577979130377369,0.952380952380952
"GFM1",0.99609375,0.99609375,0.999992360651913,0.8,0.982142857142857
"LXN",0.875,0.875,0.991839968546457,0.5,0.9
"RARRES1",0.109375,0.109375,0.351418914689539,0.359781100996228,0.95
"MFSD1",0.951873779296875,0.951873779296875,0.998822895274565,0.75,0.96875
"IQCJ",0.75,0.75,0.965761554338836,0.75,0.947368421052632
"IQCJ-SCHIP1",1,1,1,NA,0.928571428571429
"SCHIP1",1,1,1,NA,0.647583617650433
"IL12A",1,1,1,NA,0.909090909090909
"IFT80",0.25390625,0.25390625,0.60195844276545,0.8,0.977272727272727
"SMC4",1,1,1,0.5,0.985507246376812
"TRIM59",0.912914426364637,0.912914426364637,0.99609291785623,0.857142857142857,0.96875
"KPNA4",1,0.5,0.846573590279973,NA,0.857142857142857
"ARL14",0.9375,0.9375,0.998004863566473,0.5,0.958333333333333
"PPM1L",1,1,1,NA,0.928571428571429
"B3GALNT1",0.75,0.75,0.965761554338836,0.75,0.941176470588235
"NMD3",0.25,0.25,0.596573590279973,0.5,0.971428571428571
"SPTSSB",1,1,1,NA,0.9
"OTOL1",0.0546875,0.0546875,0.213615943781642,0.75,0.976190476190476
"GALNT15",0.598190307617187,0.598190307617187,0.905568205115889,0.875,0.983333333333333
"DPH3",1,1,1,NA,0.875
"OXNAD1",0.592735290527344,0.592735290527344,0.902740215925116,0.60848522335638,0.966666666666667
"RFTN1",1,1,1,NA,0.982758620689655
"SI",0.438807164376158,0.438807164376158,0.800250529715877,0.916666666666667,0.992805755395683
"SLITRK3",1,1,1,1,0.984126984126984
"BCHE",0.811457206262276,0.811457206262276,0.980989789385773,0.8,0.981818181818182
"DAZL",1,1,1,NA,0.947368421052632
"ZBBX",0.6875,0.6875,0.94510174649097,0.75,0.980769230769231
"SERPINI2",0.304460357702415,0.304460357702415,0.666528995802924,0.833333333333333,0.95
"WDR49",0.5,0.5,0.846573590279973,0.75,0.981132075471698
"PDCD10",1,1,1,NA,0.909090909090909
"SERPINI1",1,1,1,NA,0.96
"GOLIM4",0.8125,0.8125,0.981206983882324,0.666666666666667,0.983050847457627
"MECOM",1,0.2744140625,0.629263589151039,NA,0.984126984126984
"ACTRT3",1,1,1,NA,0.964285714285714
"MYNN",1,1,1,NA,0.96551724137931
"LRRC34",0.828125,0.828125,0.984302062496877,0.75,0.96969696969697
"LRRIQ4",1,1,1,NA,0.967741935483871
"LRRC31",0.9921875,0.9921875,0.999969402637112,0.666666666666667,0.975609756097561
"SAMD7",1,1,1,NA,0.967741935483871
"SEC62",1,1,1,NA,0.947368421052632
"GPR160",1,1,1,NA,0.954545454545455
"PHC3",1,0.8125,0.981206983882324,NA,0.980769230769231
"PLCL2",1,1,1,NA,0.967741935483871
"PRKCI",1,1,1,NA,0.95
"SKIL",1,1,1,NA,0.971428571428571
"CLDN11",1,1,1,NA,0.9
"SLC7A14",0.5,0.5,0.846573590279973,0.5,0.985507246376812
"RPL22L1",1,1,1,1,0.928571428571429
"EIF5A2",1,0.75,0.846573590279973,1,0.833333333333333
"SLC2A2",1,1,1,1,0.970588235294118
"TNIK",1,0.984375,0.999877288890512,NA,0.981481481481482
"PLD1",0.668188095092773,0.668188095092773,0.937591890140844,0.888888888888889,0.98936170212766
"TBC1D5",0.376953125,0.376953125,0.744721574558559,0.548226456315043,0.98
"TMEM212",0.25390625,0.25390625,0.60195844276545,0.75,NA
"FNDC3B",1,1,1,NA,0.987012987012987
"GHSR",0.3125,0.63671875,0.652643358674781,0.5,0.954545454545455
"TNFSF10",0.395263671875,0.395263671875,0.762148286844367,0.602416382349567,0.96
"NCEH1",1,1,1,NA,0.958333333333333
"ECT2",0.5,0.5,0.846573590279973,0.5,0.980392156862745
"SPATA16",0.5,0.5,0.846573590279973,0.75,0.977272727272727
"NLGN1",1,1,1,NA,0.964285714285714
"NAALADL2",0.625370687619579,0.625370687619579,0.918926382899381,0.75,0.987012987012987
"TBL1XR1",1,0.5,0.846573590279973,NA,0.833333333333333
"KCNMB2",1,1,1,NA,0.923076923076923
"ZMAT3",1,1,1,NA,0.944444444444444
"PIK3CA",1,0.3125,0.675984628064276,NA,0.916666666666667
"KCNMB3",0.75,0.75,0.965761554338836,0.75,0.833333333333333
"ZNF639",1,1,1,NA,0.947368421052632
"MFN1",1,1,1,0.666666666666667,0.96969696969697
"GNB4",0.5,0.5,0.846573590279973,0.5,0.95
"ACTL6A",1,0.2265625,0.562947645187978,NA,0.923076923076923
"MRPL47",1,1,1,1,0.944444444444444
"NDUFB5",1,1,1,NA,0.923076923076923
"USP13",0.5,0.5,0.846573590279973,0.661537030004027,0.984615384615385
"PEX5L",0.74609375,0.70947265625,0.855376532178222,0.7621835982447,0.96551724137931
"TTC14",0.85546875,0.85546875,0.989012310590666,0.666666666666667,0.979591836734694
"CCDC39",0.0748063921928405,0.0748063921928405,0.268768291354052,0.888888888888889,0.984615384615385
"FXR1",1,0.8665771484375,0.990674583064462,NA,0.941176470588235
"DNAJC19",0.5,0.5,0.846573590279973,0.5,0.5
"SOX2",1,1,1,NA,0.875
"ATP11B",1,1,1,1,0.982758620689655
"DCUN1D1",1,1,1,NA,0.833333333333333
"MCCC1",1,1,1,1,0.984615384615385
"LAMP3",0.5,0.5,0.846573590279973,0.5,0.972222222222222
"MCF2L2",0.8125,0.8125,0.981206983882324,0.666666666666667,0.989130434782609
"B3GNT5",1,1,1,1,0.95
"KLHL6",1,0.85546875,0.989012310590666,NA,0.979166666666667
"SATB1",1,1,1,NA,0.928571428571429
"KLHL24",1,1,1,NA,0.966666666666667
"YEATS2",0.25,0.25,0.596573590279973,0.5,0.990291262135922
"MAP6D1",1,1,1,NA,0.875
"PARL",1,1,1,0.5,0.947368421052632
"ABCC5",1,1,1,1,0.982456140350877
"HTR3D",0.9921875,0.9921875,0.999969402637112,0.5,0.956521739130435
"HTR3C",0.25,0.25,0.596573590279973,0.25,0.971428571428571
"HTR3E",1,1,1,NA,0.977777777777778
"EIF2B5",0.5,0.5,0.846573590279973,0.5,0.978260869565217
"DVL3",0.5,0.75,0.846573590279973,0.5,0.980769230769231
"AP2M1",1,0.25,0.596573590279973,NA,0.602416382349567
"ABCF3",0.5,0.5,0.846573590279973,0.5,0.986111111111111
"VWA5B2",1,0.8125,0.846573590279973,0.5,0.988372093023256
"ALG3",0.5,0.5,0.846573590279973,0.5,0.972222222222222
"CAMK2N2",1,1,1,NA,0.666666666666667
"ECE2",0.996307373046875,0.996307373046875,0.999993173845766,0.8,0.983870967741935
"PSMD2",1,1,1,NA,0.972222222222222
"EIF4G1",1,0.70947265625,0.952987313340813,NA,0.991452991452991
"FAM131A",1,1,1,NA,0.958333333333333
"CLCN2",0.8125,0.8125,0.981206983882324,0.8125,0.98936170212766
"POLR2H",1,0.125,0.38493019270998,NA,0.857142857142857
"THPO",1,1,1,NA,0.971428571428571
"CHRD",0.75,0.75,0.965761554338836,0.5,0.987654320987654
"EPHB3",1,1,1,NA,0.984848484848485
"MAGEF1",1,1,1,NA,0.916666666666667
"VPS8",0.236564829945564,0.236564829945564,0.577580835692433,0.559275569926515,0.989130434782609
"C3orf70",0.9375,0.9375,0.998004863566473,0.5,0.956521739130435
"EHHADH",0.374629312380421,0.374629312380421,0.742447205345571,0.875,0.985714285714286
"MAP3K13",0.5,0.828125,0.813354839752729,0.5,0.983050847457627
"TMEM41A",0.25,0.25,0.596573590279973,0.25,0.944444444444444
"LIPH",0.0625,0.0625,0.235786795139986,0.25,0.967741935483871
"SENP2",1,1,1,NA,0.975
"IGF2BP2",1,1,1,NA,0.95
"TRA2B",1,0.125,0.38493019270998,NA,0.857142857142857
"ETV5",1,1,1,NA,0.972972972972973
"DGKG",0.25,0.25,0.596573590279973,0.5,0.989010989010989
"CRYGS",0.5,0.5,0.846573590279973,0.5,0.952380952380952
"TBCCD1",0.75,0.75,0.965761554338836,0.5,0.96969696969697
"DNAJB11",0.5,0.5,0.846573590279973,0.5,0.909090909090909
"AHSG",0.2744140625,0.2744140625,0.629263589151039,0.2744140625,0.973684210526316
"FETUB",1,1,1,1,0.975
"HRG",1,1,1,NA,0.977272727272727
"KNG1",1,1,1,NA,0.983870967741935
"EIF4A2",1,1,1,NA,0.666666666666667
"RFC4",0.75,0.75,0.965761554338836,0.5,0.972972972972973
"ADIPOQ",1,1,1,NA,0.962962962962963
"ST6GAL1",1,1,1,NA,0.961538461538462
"RTP1",1,1,1,NA,0.947368421052632
"MASP1",0.422509491443634,0.422509491443634,0.786519741495045,0.672851241980827,0.983606557377049
"RTP4",1,1,1,NA,0.941176470588235
"SST",1,1,1,NA,0.75
"RTP2",1,1,1,NA,0.916666666666667
"BCL6",1,0.80615234375,0.979864100213396,NA,0.98
"LPP",0.5,0.5,0.846573590279973,0.5,0.988095238095238
"TPRG1",0.84912109375,0.84912109375,0.987997796615769,0.75,0.958333333333333
"TP63",0.63671875,0.63671875,0.924150940307291,0.779781820901355,0.970588235294118
"CLDN1",1,1,1,1,0.909090909090909
"CLDN16",1,1,1,NA,0.958333333333333
"TMEM207",1,1,1,NA,0.944444444444444
"IL1RAP",1,1,1,NA,0.970588235294118
"OSTN",0.75,0.75,0.965761554338836,0.75,0.916666666666667
"UTS2B",1,1,1,NA,0.735611325262022
"CCDC50",0.5,0.5,0.846573590279973,0.5,0.96551724137931
